districtNumber;districtName;orderList;name;age;votes;nomParty;minor
36;Vıchodoèeskı;31;Vrabec Jan;34;69;SPR-RSÈ;1
36;Vıchodoèeskı;32;Kodytek Miroslav;45;62;SPR-RSÈ;1
36;Vıchodoèeskı;33;Maòka Václav;39;133;SPR-RSÈ;1
36;Vıchodoèeskı;34;Vích Josef;52;146;SPR-RSÈ;1
36;Vıchodoèeskı;35;Koláø Petr;49;105;SPR-RSÈ;1
36;Vıchodoèeskı;36;Šastnı Miroslav;69;83;SPR-RSÈ;1
37;Jihomoravskı;1;Rajsiglová Laura;26;1 337;SPR-RSÈ;1
37;Jihomoravskı;2;Pìknı Petr;25;759;SPR-RSÈ;1
37;Jihomoravskı;3;Pešková Jana;47;875;SPR-RSÈ;1
37;Jihomoravskı;4;Votava Lubomír;35;879;SPR-RSÈ;1
37;Jihomoravskı;5;Krejèí Milan;28;700;SPR-RSÈ;1
37;Jihomoravskı;6;Svoboda Karel;45;654;SPR-RSÈ;1
37;Jihomoravskı;7;Matìjka Karel;24;532;SPR-RSÈ;1
37;Jihomoravskı;8;Boudnı Jaroslav;55;256;SPR-RSÈ;1
37;Jihomoravskı;9;Sekyra Michal;27;361;SPR-RSÈ;1
37;Jihomoravskı;10;Habrdle Oto;51;330;SPR-RSÈ;1
37;Jihomoravskı;11;Otruba Jan;26;273;SPR-RSÈ;1
37;Jihomoravskı;12;Pospíchalová Ladislava;28;299;SPR-RSÈ;1
37;Jihomoravskı;13;Frgalová Dagmar;49;407;SPR-RSÈ;1
37;Jihomoravskı;14;Kutálek Dušan;46;137;SPR-RSÈ;1
37;Jihomoravskı;15;Èajánek Milan;51;291;SPR-RSÈ;1
37;Jihomoravskı;16;Ambrozek Bedøich;54;160;SPR-RSÈ;1
37;Jihomoravskı;17;Fleischer Karel;34;178;SPR-RSÈ;1
37;Jihomoravskı;18;Slabotinskı Radek;22;184;SPR-RSÈ;1
37;Jihomoravskı;19;Kaman Petr;24;131;SPR-RSÈ;1
37;Jihomoravskı;20;Rumpíková Ilona;43;325;SPR-RSÈ;1
37;Jihomoravskı;21;Ruml Zdenìk;51;160;SPR-RSÈ;1
37;Jihomoravskı;22;Støíteskı Jan;45;95;SPR-RSÈ;1
37;Jihomoravskı;23;Šuléø Bohumil;54;207;SPR-RSÈ;1
37;Jihomoravskı;24;Tejral Pøemysl;26;196;SPR-RSÈ;1
37;Jihomoravskı;25;Èervínek Libor;35;176;SPR-RSÈ;1
37;Jihomoravskı;26;Boreckı Meèislav;46;226;SPR-RSÈ;1
37;Jihomoravskı;27;Nazarejová Kvìtoslava;45;182;SPR-RSÈ;1
37;Jihomoravskı;28;Otáhal Jiøí;39;312;SPR-RSÈ;1
37;Jihomoravskı;29;Patka František;47;176;SPR-RSÈ;1
37;Jihomoravskı;30;Strnad Antonín;52;69;SPR-RSÈ;1
37;Jihomoravskı;31;Rampouch Marek;21;130;SPR-RSÈ;1
37;Jihomoravskı;32;Kuèera Zdenìk;22;45;SPR-RSÈ;1
37;Jihomoravskı;33;Richter Zdenìk;45;80;SPR-RSÈ;1
37;Jihomoravskı;34;Navrátil Jiøí;39;78;SPR-RSÈ;1
37;Jihomoravskı;35;Turèín Jan;44;89;SPR-RSÈ;1
37;Jihomoravskı;36;Kostka Richard;45;64;SPR-RSÈ;1
37;Jihomoravskı;37;Zahradník Bedøich;66;30;SPR-RSÈ;1
37;Jihomoravskı;38;Küfhaber Jan;31;74;SPR-RSÈ;1
37;Jihomoravskı;39;Kozák Augustin;41;106;SPR-RSÈ;1
37;Jihomoravskı;40;Sieber Zbynìk;34;107;SPR-RSÈ;1
37;Jihomoravskı;41;Závodskı Vladimír;53;20;SPR-RSÈ;1
37;Jihomoravskı;42;Urbanec Bronislav;44;83;SPR-RSÈ;1
37;Jihomoravskı;43;Zoubek František;39;92;SPR-RSÈ;1
37;Jihomoravskı;44;Bureš Josef;46;26;SPR-RSÈ;1
37;Jihomoravskı;45;Kratochvíl František;67;21;SPR-RSÈ;1
37;Jihomoravskı;46;Obornı Zdenìk;29;58;SPR-RSÈ;1
37;Jihomoravskı;47;Dvoøák Václav;51;31;SPR-RSÈ;1
37;Jihomoravskı;48;Sedláèek Roman;34;200;SPR-RSÈ;1
37;Jihomoravskı;49;Matuška Josef;62;30;SPR-RSÈ;1
37;Jihomoravskı;50;Èerná Alena;51;97;SPR-RSÈ;1
37;Jihomoravskı;51;Vítek Václav;55;37;SPR-RSÈ;1
37;Jihomoravskı;52;Janáèek Jiøí;45;96;SPR-RSÈ;1
37;Jihomoravskı;53;Spázal Antonín;48;38;SPR-RSÈ;1
37;Jihomoravskı;54;Vaníèek František;62;36;SPR-RSÈ;1
37;Jihomoravskı;55;Sommer Jaroslav;23;119;SPR-RSÈ;1
37;Jihomoravskı;56;Ševèík Ladislav;50;200;SPR-RSÈ;1
37;Jihomoravskı;57;Augusta Oldøich;67;47;SPR-RSÈ;1
37;Jihomoravskı;58;Bárta Jiøí;69;30;SPR-RSÈ;1
37;Jihomoravskı;59;Kolman Josef;51;47;SPR-RSÈ;1
37;Jihomoravskı;60;Novák Miroslav;41;72;SPR-RSÈ;1
38;Severomoravskı;1;Vík Jan;29;4 715;SPR-RSÈ;1
38;Severomoravskı;2;Loukota Milan;38;2 033;SPR-RSÈ;1
38;Severomoravskı;3;Nehera Jindøich;48;1 014;SPR-RSÈ;1
38;Severomoravskı;4;Vrcha Oldøich;54;684;SPR-RSÈ;1
38;Severomoravskı;5;Talášek František;63;523;SPR-RSÈ;1
38;Severomoravskı;6;Podluckı Josip;69;501;SPR-RSÈ;1
38;Severomoravskı;7;Válek Michal;35;415;SPR-RSÈ;1
38;Severomoravskı;8;Malec Cyril;50;335;SPR-RSÈ;1
38;Severomoravskı;9;Neugebauerová Boena;51;293;SPR-RSÈ;1
38;Severomoravskı;10;Horáèek Miroslav;39;429;SPR-RSÈ;1
38;Severomoravskı;11;Pøibyl Jiøí;28;763;SPR-RSÈ;1
38;Severomoravskı;12;Kadìrová Vìra;46;370;SPR-RSÈ;1
38;Severomoravskı;13;Machalová Pavla;52;373;SPR-RSÈ;1
38;Severomoravskı;14;Komárek Václav;54;697;SPR-RSÈ;1
38;Severomoravskı;15;Èernı Milan;49;327;SPR-RSÈ;1
38;Severomoravskı;16;Bazel Josef;54;175;SPR-RSÈ;1
38;Severomoravskı;17;Juøík František;61;97;SPR-RSÈ;1
38;Severomoravskı;18;Fronèková Janka;34;324;SPR-RSÈ;1
38;Severomoravskı;19;Ronovskı Daniel;27;330;SPR-RSÈ;1
38;Severomoravskı;20;Dubeckı Zdenìk;33;521;SPR-RSÈ;1
38;Severomoravskı;21;Schuska Jaroslav;30;144;SPR-RSÈ;1
38;Severomoravskı;22;Šálek Miroslav;42;225;SPR-RSÈ;1
38;Severomoravskı;23;Zboínek Jaroslav;40;209;SPR-RSÈ;1
38;Severomoravskı;24;Purmenskı Radim;28;324;SPR-RSÈ;1
38;Severomoravskı;25;Ther Jiøí;59;190;SPR-RSÈ;1
38;Severomoravskı;26;Støílek Vladimír;45;382;SPR-RSÈ;1
38;Severomoravskı;27;Kašpárek Roman;27;251;SPR-RSÈ;1
38;Severomoravskı;28;Koutná Dagmar;33;132;SPR-RSÈ;1
38;Severomoravskı;29;Fojtík Vlastislav;47;76;SPR-RSÈ;1
38;Severomoravskı;30;Helešic Ladislav;38;90;SPR-RSÈ;1
38;Severomoravskı;31;Mrnuštíková Jiøina;46;114;SPR-RSÈ;1
38;Severomoravskı;32;Pinkas Ivo;47;83;SPR-RSÈ;1
38;Severomoravskı;33;Koutnı Emil;44;44;SPR-RSÈ;1
38;Severomoravskı;34;Majerèík Ján;42;290;SPR-RSÈ;1
38;Severomoravskı;35;Fùsek Vladimír;50;46;SPR-RSÈ;1
38;Severomoravskı;36;Chrastina Marek;30;127;SPR-RSÈ;1
38;Severomoravskı;37;Vonšíková Marcela;40;77;SPR-RSÈ;1
38;Severomoravskı;38;Janík Radim;26;237;SPR-RSÈ;1
38;Severomoravskı;39;Jurka Josef;22;92;SPR-RSÈ;1
38;Severomoravskı;40;Dubská Milena;23;122;SPR-RSÈ;1
38;Severomoravskı;41;Kocourek Petr;35;57;SPR-RSÈ;1
38;Severomoravskı;42;Poledník Jan;42;106;SPR-RSÈ;1
38;Severomoravskı;43;Kocianová Marie;47;79;SPR-RSÈ;1
38;Severomoravskı;44;Psotka Josef;42;76;SPR-RSÈ;1
38;Severomoravskı;45;Binar Stanislav;25;106;SPR-RSÈ;1
38;Severomoravskı;46;Andresen Jindøich;54;40;SPR-RSÈ;1
38;Severomoravskı;47;Bednáriková Iva;43;198;SPR-RSÈ;1
38;Severomoravskı;48;Lorenc Libor;25;77;SPR-RSÈ;1
38;Severomoravskı;49;Barta Lubomír;63;44;SPR-RSÈ;1
38;Severomoravskı;50;Spáèil Roman;33;33;SPR-RSÈ;1
38;Severomoravskı;51;Kotek Karel;67;83;SPR-RSÈ;1
38;Severomoravskı;52;Pregetová Marie;26;82;SPR-RSÈ;1
38;Severomoravskı;53;Gamba Milan;33;60;SPR-RSÈ;1
38;Severomoravskı;54;Doèkalová Renáta;32;140;SPR-RSÈ;1
38;Severomoravskı;55;Pilát Petr;31;177;SPR-RSÈ;1
31;Praha;1;Mlynáø Vladimír;32;11 812;US;0
31;Praha;2;Horáková Monika;24;3 796;US;0
31;Praha;3;Svoboda Pavel;29;3 465;US;0
31;Praha;4;Bašnı Zdenìk;42;4 162;US;0
31;Praha;5;Holzknecht Vladimír;33;1 262;US;0
31;Praha;6;Bidlo Petr;33;1 149;US;0
31;Praha;7;Cepl Vojtìch;33;3 465;US;0
31;Praha;8;Šourková Martina;25;1 456;US;0
31;Praha;9;Doleèek Branko;33;429;US;0
31;Praha;10;Koláøová Milena;37;2 468;US;0
31;Praha;11;Bureš Eduard;56;847;US;0
31;Praha;12;Horák Petr;38;418;US;0
31;Praha;13;Staòková Marcela;30;780;US;0
31;Praha;14;Soukup Radim;22;203;US;0
31;Praha;15;Gjuriè Andrej;59;2 181;US;0
31;Praha;16;Press Milan;41;560;US;0
31;Praha;17;Kubík Tomáš;28;954;US;0
31;Praha;18;Sylla Miroslav;44;266;US;0
31;Praha;19;Witzany Jiøí;32;703;US;0
31;Praha;20;Macháèek Pavel;39;61;US;0
31;Praha;21;Polecha Jan;50;340;US;0
31;Praha;22;Stránskı Martin;34;361;US;0
31;Praha;23;Bystrickı Richard;26;92;US;0
31;Praha;24;Davídek Zdenìk;31;193;US;0
31;Praha;25;Michal Jiøí;46;209;US;0
31;Praha;26;Pospíšilová Klára;28;415;US;0
31;Praha;27;Suchomel Ivo;42;163;US;0
31;Praha;28;Šnaid Marek;23;426;US;0
31;Praha;29;Mach Jiøí;49;100;US;0
31;Praha;30;Percl Jiøí;55;72;US;0
31;Praha;31;Rychtalíková Sylva;37;194;US;0
31;Praha;32;Koèí Karel;39;96;US;0
31;Praha;33;Kadlecová Milada;57;421;US;0
31;Praha;34;Konìtopskı Petr;41;167;US;0
31;Praha;35;Tyll Antonín;53;72;US;0
31;Praha;36;Baèek Jindøich;49;658;US;0
32;Støedoèeskı;1;Krása Václav;46;1 679;US;0
32;Støedoèeskı;2;Nìmec Pavel;26;772;US;0
32;Støedoèeskı;3;Velechovskı Miroslav;34;1 161;US;0
32;Støedoèeskı;4;Šanc Ivo;43;2 580;US;0
32;Støedoèeskı;5;Bernášková Dana;34;978;US;0
32;Støedoèeskı;6;Šorm Zbynìk;45;750;US;0
32;Støedoèeskı;7;Vácha Tomáš;23;1 092;US;0
32;Støedoèeskı;8;Èernı Jan;39;2 312;US;0
32;Støedoèeskı;9;Šimková Radka;27;1 283;US;0
32;Støedoèeskı;10;Sklenáøová Vìra;44;427;US;0
32;Støedoèeskı;11;Veselá Lenka;38;411;US;0
32;Støedoèeskı;12;Hlaváèek Jiøí;38;165;US;0
32;Støedoèeskı;13;Mudra Jaroslav;58;236;US;0
32;Støedoèeskı;14;Vaculík Martin;49;209;US;0
32;Støedoèeskı;15;Ziková Kvìta;42;322;US;0
32;Støedoèeskı;16;Šlanc Miroslav;57;338;US;0
32;Støedoèeskı;17;Špáda Karel;27;492;US;0
32;Støedoèeskı;18;Vieweghová Slávka;56;682;US;0
32;Støedoèeskı;19;Tomskı Alexandr;50;332;US;0
32;Støedoèeskı;20;Pospíšil František;46;357;US;0
32;Støedoèeskı;21;Polnickı Petr;50;207;US;0
32;Støedoèeskı;22;Matìjka Jiøí;36;59;US;0
32;Støedoèeskı;23;Kavan Jan;62;344;US;0
32;Støedoèeskı;24;Kotyková Martina;27;251;US;0
32;Støedoèeskı;25;Holcbecher Josef;55;88;US;0
32;Støedoèeskı;26;Riško Rostislav;51;211;US;0
32;Støedoèeskı;27;Albrecht Jiøí;34;190;US;0
32;Støedoèeskı;28;Køí Vladimír;54;343;US;0
32;Støedoèeskı;29;Macková Monika;34;148;US;0
32;Støedoèeskı;30;Menoušek Ivan;41;45;US;0
32;Støedoèeskı;31;Bìloch Martin;25;96;US;0
33;Jihoèeskı;1;Pešek Pavel;34;1 453;US;0
33;Jihoèeskı;2;Perger Jaroslav;31;1 168;US;0
33;Jihoèeskı;3;Vlach Jiøí;45;4 563;US;0
33;Jihoèeskı;4;Michal Jaroslav;33;1 085;US;0
33;Jihoèeskı;5;Špeta Václav;44;735;US;0
33;Jihoèeskı;6;Kubíèek Martin;44;1 303;US;0
33;Jihoèeskı;7;Sigmund Libor;36;432;US;0
33;Jihoèeskı;8;Horák Jiøí;54;339;US;0
33;Jihoèeskı;9;Štìrbová Alena;45;772;US;0
33;Jihoèeskı;10;Grünthal David;26;365;US;0
33;Jihoèeskı;11;Formánek Theodor;63;178;US;0
33;Jihoèeskı;12;Pìknice Pøemysl;38;417;US;0
33;Jihoèeskı;13;Michalèík Tomáš;46;374;US;0
33;Jihoèeskı;14;Šírek Milan;45;308;US;0
33;Jihoèeskı;15;Presl Martin;37;230;US;0
33;Jihoèeskı;16;Mikula Vilém;34;351;US;0
33;Jihoèeskı;17;Brùha Jiøí;39;313;US;0
33;Jihoèeskı;18;Kostka Vladimír;42;171;US;0
33;Jihoèeskı;19;Køí Milan;47;111;US;0
33;Jihoèeskı;20;Pitulová Daniela;35;267;US;0
34;Západoèeskı;1;Volák Stanislav;50;2 025;US;0
34;Západoèeskı;2;Hadrava Jan;43;1 451;US;0
34;Západoèeskı;3;Bornová Kateøina;29;2 463;US;0
34;Západoèeskı;4;Machálek Jiøí;29;2 078;US;0
34;Západoèeskı;5;Brodskı Petr;28;741;US;0
34;Západoèeskı;6;Šnajdauf František;44;507;US;0
34;Západoèeskı;7;Kaèírek Pøemysl;56;434;US;0
34;Západoèeskı;8;Aubrecht Vlastimil;46;307;US;0
34;Západoèeskı;9;Morávek Jiøí;45;594;US;0
34;Západoèeskı;10;Kadlec Zdenìk;35;410;US;0
34;Západoèeskı;11;Herza Alois;50;601;US;0
34;Západoèeskı;12;Benda Jaroslav;54;227;US;0
34;Západoèeskı;13;Hubálek Miloš;32;364;US;0
34;Západoèeskı;14;Porner Mikuláš;55;422;US;0
34;Západoèeskı;15;Jílková Jana;52;427;US;0
34;Západoèeskı;16;Kratochvíl Zdenìk;34;265;US;0
34;Západoèeskı;17;Korál František;40;233;US;0
34;Západoèeskı;18;Picka Libor;34;181;US;0
34;Západoèeskı;19;Peták Tomáš;23;260;US;0
34;Západoèeskı;20;Kašpar Jan;62;59;US;0
34;Západoèeskı;21;Virányi Martin;41;114;US;0
34;Západoèeskı;22;Zilvar Martin;32;235;US;0
34;Západoèeskı;23;Rach Jan;34;214;US;0
34;Západoèeskı;24;Kovács Michal;34;126;US;0
34;Západoèeskı;25;Jandová Jana;44;271;US;0
35;Severoèeskı;1;Kühnl Karel;43;3 951;US;0
35;Severoèeskı;2;Machatá Marie Paed;44;1 408;US;0
35;Severoèeskı;3;Dzan Ladislav;33;1 999;US;0
35;Severoèeskı;4;Haasová Karola;33;1 978;US;0
35;Severoèeskı;5;Gaisler Jan;42;1 194;US;0
35;Severoèeskı;6;Binter Jiøí;43;960;US;0
35;Severoèeskı;7;Sekal Martin Paed;34;560;US;0
35;Severoèeskı;8;Koštial Martin;30;628;US;0
35;Severoèeskı;9;Práchynskı Zdenìk;35;266;US;0
35;Severoèeskı;10;Dobiáš Jan;37;682;US;0
35;Severoèeskı;11;Prokešová Blaena;53;339;US;0
35;Severoèeskı;12;Berèík Èestmír;42;746;US;0
35;Severoèeskı;13;Vašák Milan;32;710;US;0
35;Severoèeskı;14;Jirásek Václav;30;313;US;0
35;Severoèeskı;15;Karkoška Petr;42;441;US;0
35;Severoèeskı;16;Havlík Petr;34;360;US;0
35;Severoèeskı;17;Matura Milan;44;389;US;0
35;Severoèeskı;18;Suchomel Ludìk;43;386;US;0
35;Severoèeskı;19;Engel Ludvík;32;227;US;0
35;Severoèeskı;20;Dytrt Alfréd;42;248;US;0
35;Severoèeskı;21;Kvasnièka Oldøich;31;536;US;0
35;Severoèeskı;22;Hroznı Jaroslav;51;40;US;0
35;Severoèeskı;23;Kucin Josef;38;103;US;0
35;Severoèeskı;24;Šmíd Petr;33;135;US;0
35;Severoèeskı;25;Mráz Ludìk;56;163;US;0
35;Severoèeskı;26;Javùrek Bohumil;45;97;US;0
35;Severoèeskı;27;Kolomazník Stanislav;41;185;US;0
35;Severoèeskı;28;Novák Petr;34;263;US;0
35;Severoèeskı;29;Paumer Zdenìk;59;90;US;0
35;Severoèeskı;30;Seiml Radomil;48;225;US;0
35;Severoèeskı;31;Canov Michael;37;173;US;0
35;Severoèeskı;32;Kopeckı Miloš;36;256;US;0
35;Severoèeskı;33;Švejda Radek;26;165;US;0
35;Severoèeskı;34;Hrdlièka Josef;49;189;US;0
36;Vıchodoèeskı;1;Pilip Ivan;34;2 712;US;0
36;Vıchodoèeskı;2;Mareš Petr;45;3 957;US;0
36;Vıchodoèeskı;3;Pechánek Pavel;31;2 803;US;0
36;Vıchodoèeskı;4;ïárskı Jiøí;49;2 505;US;0
36;Vıchodoèeskı;5;Kulka Dušan;36;2 806;US;0
36;Vıchodoèeskı;6;Pìnkava Zdenìk;30;1 422;US;0
36;Vıchodoèeskı;7;Rokl Jiøí;49;1 486;US;0
36;Vıchodoèeskı;8;Krejèí Miloš;36;1 163;US;0
36;Vıchodoèeskı;9;Kopeckı Tomáš;33;936;US;0
36;Vıchodoèeskı;10;Macek Rudolf;73;353;US;0
36;Vıchodoèeskı;11;Bartošková Drahoslava;52;1 318;US;0
36;Vıchodoèeskı;12;Sychra Miroslav;48;513;US;0
36;Vıchodoèeskı;13;Vácha Jaroslav;43;571;US;0
36;Vıchodoèeskı;14;Kosaøová Jana;34;559;US;0
36;Vıchodoèeskı;15;Cejnarová Soòa;52;333;US;0
36;Vıchodoèeskı;16;Blaha Milan;43;526;US;0
36;Vıchodoèeskı;17;Èapek Jaroslav;49;559;US;0
36;Vıchodoèeskı;18;Zima Anton;51;293;US;0
36;Vıchodoèeskı;19;Laa Josef;46;743;US;0
36;Vıchodoèeskı;20;Mudray Andrey;42;143;US;0
36;Vıchodoèeskı;21;Woff Michal;46;162;US;0
36;Vıchodoèeskı;22;Makovskı Zdenìk;33;167;US;0
36;Vıchodoèeskı;23;Vlèková Vìra;52;394;US;0
36;Vıchodoèeskı;24;Rojek Jiøí;38;239;US;0
36;Vıchodoèeskı;25;Stejskal Petr;31;244;US;0
36;Vıchodoèeskı;26;Støelec Petr;58;57;US;0
36;Vıchodoèeskı;27;Stanìk František;40;466;US;0
36;Vıchodoèeskı;28;Øehùøek Jiøí;40;477;US;0
36;Vıchodoèeskı;29;Doèekal Jan;22;597;US;0
36;Vıchodoèeskı;30;Voborník Tomáš;38;209;US;0
36;Vıchodoèeskı;31;Štìtka Václav;54;446;US;0
36;Vıchodoèeskı;32;Hošek Pavel;38;167;US;0
36;Vıchodoèeskı;33;Hübner Jan;55;113;US;0
36;Vıchodoèeskı;34;Stryková Marie;42;123;US;0
36;Vıchodoèeskı;35;Novák Jaroslav;51;120;US;0
36;Vıchodoèeskı;36;Machková Marie;23;320;US;0
37;Jihomoravskı;1;Lobkowicz Michal;33;10 246;US;0
37;Jihomoravskı;2;Korbel Ladislav;44;1 816;US;0
37;Jihomoravskı;3;Hanaèíková Ivana;25;2 979;US;0
37;Jihomoravskı;4;Paulík Vladimír;31;1 006;US;0
37;Jihomoravskı;5;Honajzer Jiøí;42;5 871;US;0
37;Jihomoravskı;6;Dolejskı Miloš;50;845;US;0
37;Jihomoravskı;7;Drobiliè Josef;46;1 008;US;0
37;Jihomoravskı;8;Šverdík Jan;59;1 024;US;0
37;Jihomoravskı;9;Mitošinková Monika;30;1 259;US;0
37;Jihomoravskı;10;Zrùst Michal;26;494;US;0
37;Jihomoravskı;11;Honner Jan;29;3 019;US;0
37;Jihomoravskı;12;Mega Jan;45;437;US;0
37;Jihomoravskı;13;Barák Jaromír;40;412;US;0
37;Jihomoravskı;14;Geist Zdenìk;26;623;US;0
37;Jihomoravskı;15;Kanta Otakar;50;1 068;US;0
37;Jihomoravskı;16;Lukáš Zdenìk;27;367;US;0
37;Jihomoravskı;17;Pokorná Jarmila;47;900;US;0
37;Jihomoravskı;18;Schön Jaromír;46;328;US;0
37;Jihomoravskı;19;Molík Petr;46;338;US;0
37;Jihomoravskı;20;Krejzlík Pavel;30;1 057;US;0
37;Jihomoravskı;21;Tesaø Pavel;28;187;US;0
37;Jihomoravskı;22;Kup Milan;31;399;US;0
37;Jihomoravskı;23;Ondra Pavel;54;319;US;0
37;Jihomoravskı;24;Douša Miroslav;27;340;US;0
37;Jihomoravskı;25;Chloupek Milan;47;236;US;0
37;Jihomoravskı;26;Korec Štìpán;23;494;US;0
37;Jihomoravskı;27;Øetická Jana;28;320;US;0
37;Jihomoravskı;28;Kopeckı Stanislav;38;585;US;0
37;Jihomoravskı;29;Kouøil Rudolf;40;122;US;0
37;Jihomoravskı;30;Kebrlová Eva;33;366;US;0
37;Jihomoravskı;31;Hanzlík Petr;53;151;US;0
37;Jihomoravskı;32;Krejèíø Petr;31;149;US;0
37;Jihomoravskı;33;Vrána Pavel;46;156;US;0
37;Jihomoravskı;34;Kašpar Jan;35;324;US;0
37;Jihomoravskı;35;Hejduk Roman;27;163;US;0
37;Jihomoravskı;36;Vyskoèil Jan;48;157;US;0
37;Jihomoravskı;37;Knecht Pavel;31;151;US;0
37;Jihomoravskı;38;Bláhová Jana;59;67;US;0
37;Jihomoravskı;39;Krob Martin;26;117;US;0
37;Jihomoravskı;40;Jelínek Josef;42;95;US;0
37;Jihomoravskı;41;Matuszková Radoslava;46;294;US;0
37;Jihomoravskı;42;Majoršinová Hana;52;100;US;0
37;Jihomoravskı;43;Hrnèíø Jan;21;86;US;0
37;Jihomoravskı;44;Tùmová Bohumila;51;114;US;0
37;Jihomoravskı;45;Šimeèek Petr;29;109;US;0
37;Jihomoravskı;46;Kleiner František;37;102;US;0
37;Jihomoravskı;47;Rakovskı Marek;30;144;US;0
37;Jihomoravskı;48;Potmìšil Jaroslav;61;81;US;0
37;Jihomoravskı;49;Indrová Jana;38;47;US;0
37;Jihomoravskı;50;Morávek Jaromír;49;269;US;0
37;Jihomoravskı;51;Vališová Jana;31;228;US;0
37;Jihomoravskı;52;Holub Jiøí;36;129;US;0
37;Jihomoravskı;53;Frıdek Jiøí;50;103;US;0
37;Jihomoravskı;54;Paloèko Vladimír;36;46;US;0
37;Jihomoravskı;55;Noha František;37;97;US;0
37;Jihomoravskı;56;Fuèík Zdenìk;41;74;US;0
37;Jihomoravskı;57;Zdráhal Marek;25;130;US;0
37;Jihomoravskı;58;Zukal Marek;25;158;US;0
37;Jihomoravskı;59;Suroviè Juraj;34;217;US;0
37;Jihomoravskı;60;Roháèek Marek;32;124;US;0
38;Severomoravskı;1;Matìjù Petr;47;2 376;US;0
38;Severomoravskı;2;Ondruš František;44;1 178;US;0
38;Severomoravskı;3;Šváb Josef;64;3 389;US;0
38;Severomoravskı;4;Koøistka Zdenìk;40;1 780;US;0
38;Severomoravskı;5;Procházka Petr;35;1 149;US;0
38;Severomoravskı;6;Nebáznivı Stanislav;40;748;US;0
38;Severomoravskı;7;Pospíšilová Vìra;38;681;US;0
38;Severomoravskı;8;Kašpárková Jana;36;1 193;US;0
38;Severomoravskı;9;Kratochvílová Milena;50;451;US;0
38;Severomoravskı;10;Bielesz Marian;34;1 607;US;0
38;Severomoravskı;11;Krkoška Zdenìk;46;657;US;0
38;Severomoravskı;12;Hobzová Isabela;52;644;US;0
38;Severomoravskı;13;Hartmann Ivo;42;218;US;0
38;Severomoravskı;14;Radkovskı Jaromír;29;857;US;0
38;Severomoravskı;15;Èernota Jiøí;50;626;US;0
38;Severomoravskı;16;Mikolajskı Lubomír;38;341;US;0
38;Severomoravskı;17;Wantula Zdislav;50;757;US;0
38;Severomoravskı;18;Válek Vladimír;48;760;US;0
38;Severomoravskı;19;Vaculíková Jana;54;397;US;0
38;Severomoravskı;20;Lunı Jiøí;28;108;US;0
38;Severomoravskı;21;Labounek Marcel;27;477;US;0
38;Severomoravskı;22;Nìmejc Pavel;37;374;US;0
38;Severomoravskı;23;Kuchaø Martin;28;608;US;0
38;Severomoravskı;24;Øezáè Vìroslav;32;753;US;0
38;Severomoravskı;25;aludová Pìva;50;380;US;0
38;Severomoravskı;26;Stodùlka Václav;43;174;US;0
38;Severomoravskı;27;Kuèera Miroslav;33;143;US;0
38;Severomoravskı;28;Kudlík Jaromír;49;195;US;0
38;Severomoravskı;29;Valoušková Jaroslava;42;249;US;0
38;Severomoravskı;30;Horáèek Even;38;192;US;0
38;Severomoravskı;31;Chromeèek Petr;41;121;US;0
38;Severomoravskı;32;Šebek Ludìk;30;216;US;0
38;Severomoravskı;33;Macura Emil;43;435;US;0
38;Severomoravskı;34;Šrubaø Ivan;40;189;US;0
38;Severomoravskı;35;Hovanec Dušan;25;163;US;0
38;Severomoravskı;36;Vida Dalibor;31;133;US;0
38;Severomoravskı;37;Mach Vlastimil;40;122;US;0
38;Severomoravskı;38;Koníèková Eva;58;126;US;0
38;Severomoravskı;39;Pospìch Pavel;43;362;US;0
38;Severomoravskı;40;Kašpárek Libor;33;89;US;0
38;Severomoravskı;41;Korábová Jarmila;55;229;US;0
38;Severomoravskı;42;Janošík Petr;30;166;US;0
38;Severomoravskı;43;Válek Alois;59;166;US;0
38;Severomoravskı;44;Hájková Ivana;36;164;US;0
38;Severomoravskı;45;Stanìk František;45;288;US;0
38;Severomoravskı;46;Sedleckı Jaroslav;55;224;US;0
38;Severomoravskı;47;Kubík Martin;27;98;US;0
38;Severomoravskı;48;Voslaø Pavel;46;69;US;0
38;Severomoravskı;49;Plachá Zdeòka;38;274;US;0
38;Severomoravskı;50;Magyarová Hana;54;187;US;0
38;Severomoravskı;51;Durèáková Hana;34;197;US;0
38;Severomoravskı;52;Hošek Ivo;43;44;US;0
38;Severomoravskı;53;Ptáèková Miroslava;39;229;US;0
38;Severomoravskı;54;Krejèíø Jaromír;44;85;US;0
38;Severomoravskı;55;Koutnı Roman;33;98;US;0
31;Praha;1;Stejskal Antonín;74;348;DJ;1
31;Praha;2;Hutaø Jan;49;742;DJ;1
31;Praha;3;Pelc Vladimír;44;664;DJ;1
31;Praha;4;Bartoš Zdenìk;66;133;DJ;1
31;Praha;5;Burda Josef;72;75;DJ;1
31;Praha;6;Pekaø Josef;68;119;DJ;1
31;Praha;7;Vanìèková Zdeòka;65;198;DJ;1
31;Praha;8;Janoušková Jindøiška;60;291;DJ;1
31;Praha;9;Jaroš Ladislav;61;52;DJ;1
31;Praha;10;Brzobohatá Jana;72;74;DJ;1
31;Praha;11;Aufartová Milada;60;54;DJ;1
31;Praha;12;Velehradskı Jiøí;70;71;DJ;1
