districtNumber;districtName;orderList;name;age;nomParty;membParty;votes;votesShare
1;Hl. m. Praha;32;Zikmundová Eva;58;ÈSSD;ÈSSD;606;0,73
1;Hl. m. Praha;33;Hanuš Miloslav;52;ÈSSD;ÈSSD;401;0,48
1;Hl. m. Praha;34;Rödig Daniel;37;ÈSSD;ÈSSD;279;0,33
1;Hl. m. Praha;35;Balabán Miloš;51;ÈSSD;ÈSSD;1 105;1,33
1;Hl. m. Praha;36;Hodek Pavel;39;ÈSSD;ÈSSD;320;0,38
2;Støedoèeskı;1;Hamáèek Jan;34;ÈSSD;ÈSSD;6 558;5,66
2;Støedoèeskı;2;Urban Milan;55;ÈSSD;ÈSSD;5 972;5,15
2;Støedoèeskı;3;Petera Miloš;55;ÈSSD;ÈSSD;3 023;2,61
2;Støedoèeskı;4;Dolejš Richard;43;ÈSSD;ÈSSD;2 844;2,45
2;Støedoèeskı;5;Zemek Václav;39;ÈSSD;ÈSSD;2 346;2,02
2;Støedoèeskı;6;Syblík Zdenìk;57;ÈSSD;ÈSSD;2 188;1,89
2;Støedoèeskı;7;Havlíèek Jiøí;37;ÈSSD;ÈSSD;2 422;2,09
2;Støedoèeskı;8;Vandas Jaroslav;62;ÈSSD;ÈSSD;1 868;1,61
2;Støedoèeskı;9;Konèel Pavel;39;ÈSSD;ÈSSD;1 002;0,86
2;Støedoèeskı;10;Petrílek Petr;42;ÈSSD;ÈSSD;1 509;1,3
2;Støedoèeskı;11;Mandovcová Kateøina;61;ÈSSD;ÈSSD;1 962;1,69
2;Støedoèeskı;12;Huml Stanislav;58;ÈSSD;BEZPP;7 416;6,4
2;Støedoèeskı;13;Seidl Lukáš;34;ÈSSD;ÈSSD;1 243;1,07
2;Støedoèeskı;14;Sunkovskı Petr;48;ÈSSD;ÈSSD;1 015;0,87
2;Støedoèeskı;15;Schenk Pavel;47;ÈSSD;ÈSSD;613;0,52
2;Støedoèeskı;16;Voseckı Jan;40;ÈSSD;ÈSSD;538;0,46
2;Støedoèeskı;17;Koláø Roman;46;ÈSSD;ÈSSD;928;0,8
2;Støedoèeskı;18;Seidel Antonín;27;ÈSSD;ÈSSD;1 221;1,05
2;Støedoèeskı;19;Lomoz Milan;54;ÈSSD;ÈSSD;534;0,46
2;Støedoèeskı;20;Pikrt Pavel;60;ÈSSD;ÈSSD;1 407;1,21
2;Støedoèeskı;21;Mìchurová Miroslava;61;ÈSSD;ÈSSD;1 133;0,97
2;Støedoèeskı;22;Hron Karel;49;ÈSSD;ÈSSD;390;0,33
2;Støedoèeskı;23;Moravèíková Zuzana;56;ÈSSD;ÈSSD;2 926;2,52
2;Støedoèeskı;24;Brabcová Václava;51;ÈSSD;ÈSSD;990;0,85
2;Støedoèeskı;25;Procházka Milan;55;ÈSSD;ÈSSD;510;0,44
2;Støedoèeskı;26;Èíková Taána;41;ÈSSD;ÈSSD;915;0,79
2;Støedoèeskı;27;Králová Irena;53;ÈSSD;ÈSSD;938;0,81
2;Støedoèeskı;28;Novák Jaromír;63;ÈSSD;ÈSSD;1 186;1,02
2;Støedoèeskı;29;Poláèek Radek;34;ÈSSD;ÈSSD;1 924;1,66
2;Støedoèeskı;30;Taraba Bohumil;43;ÈSSD;ÈSSD;1 050;0,9
2;Støedoèeskı;31;Kobliha Aleš;35;ÈSSD;ÈSSD;499;0,43
2;Støedoèeskı;32;Chlasták Vladimír;50;ÈSSD;ÈSSD;445;0,38
2;Støedoèeskı;33;Šmídová Lenka;56;ÈSSD;ÈSSD;797;0,68
2;Støedoèeskı;34;Alexa Šárka;45;ÈSSD;ÈSSD;573;0,49
3;Jihoèeskı;1;Zimola Jiøí;42;ÈSSD;ÈSSD;9 996;15,48
3;Jihoèeskı;2;Bohdalová Vlasta;56;ÈSSD;ÈSSD;3 015;4,67
3;Jihoèeskı;3;Jandák Vítìzslav;66;ÈSSD;ÈSSD;5 342;8,27
3;Jihoèeskı;4;Mládek Jan;53;ÈSSD;ÈSSD;3 805;5,89
3;Jihoèeskı;5;Kratochvíle Karel;55;ÈSSD;ÈSSD;1 920;2,97
3;Jihoèeskı;6;Valhoda Václav;54;ÈSSD;ÈSSD;1 096;1,69
3;Jihoèeskı;7;Skláø František;40;ÈSSD;ÈSSD;1 571;2,43
3;Jihoèeskı;8;Krák Antonín;47;ÈSSD;ÈSSD;960;1,48
3;Jihoèeskı;9;Podhola Petr;31;ÈSSD;ÈSSD;1 305;2,02
3;Jihoèeskı;10;Novák Jaromír;58;ÈSSD;ÈSSD;946;1,46
3;Jihoèeskı;11;Veselı Ondøej;37;ÈSSD;ÈSSD;2 223;3,44
3;Jihoèeskı;12;Šulc Ivan;49;ÈSSD;ÈSSD;913;1,41
3;Jihoèeskı;13;Bastlová Olga;43;ÈSSD;ÈSSD;1 663;2,57
3;Jihoèeskı;14;Slíva Jaromír;43;ÈSSD;ÈSSD;920;1,42
3;Jihoèeskı;15;Vochoska Josef;48;ÈSSD;ÈSSD;529;0,81
3;Jihoèeskı;16;Dvoøák Jan;51;ÈSSD;ÈSSD;435;0,67
3;Jihoèeskı;17;Bednarèík Petr;52;ÈSSD;ÈSSD;405;0,62
3;Jihoèeskı;18;Tøeštík Martin;57;ÈSSD;ÈSSD;501;0,77
3;Jihoèeskı;19;Ounickı Pavel;32;ÈSSD;ÈSSD;779;1,2
3;Jihoèeskı;20;Vejskrab Rudolf;61;ÈSSD;ÈSSD;545;0,84
3;Jihoèeskı;21;Glotzová Pavlína;46;ÈSSD;ÈSSD;887;1,37
3;Jihoèeskı;22;Proisl Milan;49;ÈSSD;ÈSSD;912;1,41
4;Plzeòskı;1;Chovanec Milan;43;ÈSSD;ÈSSD;7 546;13,22
4;Plzeòskı;2;Votava Václav;57;ÈSSD;ÈSSD;2 852;4,99
4;Plzeòskı;3;Jakubèík Igor;46;ÈSSD;ÈSSD;2 346;4,11
4;Plzeòskı;4;Kováø Václav;31;ÈSSD;ÈSSD;2 269;3,97
4;Plzeòskı;5;Písaøík Zdenìk;61;ÈSSD;ÈSSD;1 097;1,92
4;Plzeòskı;6;Volf Stanislav;58;ÈSSD;ÈSSD;1 077;1,88
4;Plzeòskı;7;Budková Svìtlana;32;ÈSSD;ÈSSD;1 236;2,16
4;Plzeòskı;8;Šobr Jaroslav;54;ÈSSD;ÈSSD;1 078;1,88
4;Plzeòskı;9;Øezníèková Zdeòka;53;ÈSSD;ÈSSD;1 516;2,65
4;Plzeòskı;10;Karkoš Lukáš;54;ÈSSD;ÈSSD;765;1,34
4;Plzeòskı;11;Vicari Pavel;40;ÈSSD;ÈSSD;870;1,52
4;Plzeòskı;12;Klíma Jaroslav;60;ÈSSD;ÈSSD;638;1,11
4;Plzeòskı;13;Baum Josef;67;ÈSSD;ÈSSD;542;0,94
4;Plzeòskı;14;Chládková Nadìda;55;ÈSSD;ÈSSD;1 120;1,96
4;Plzeòskı;15;Chalupnı Michal;44;ÈSSD;ÈSSD;821;1,43
4;Plzeòskı;16;Draxal Jiøí;51;ÈSSD;ÈSSD;495;0,86
4;Plzeòskı;17;Hoøanová Iva;49;ÈSSD;ÈSSD;738;1,29
4;Plzeòskı;18;Èernı Michal;37;ÈSSD;ÈSSD;1 116;1,95
4;Plzeòskı;19;Heømanová Jitka;51;ÈSSD;ÈSSD;1 347;2,36
4;Plzeòskı;20;Vítková Helena;53;ÈSSD;ÈSSD;665;1,16
5;Karlovarskı;1;Novotnı Josef;60;ÈSSD;ÈSSD;3 099;11,83
5;Karlovarskı;2;Wernerová Markéta;30;ÈSSD;ÈSSD;1 561;5,96
5;Karlovarskı;3;Hartmann Vladimír;63;ÈSSD;ÈSSD;1 476;5,63
5;Karlovarskı;4;Svoboda Tomáš;49;ÈSSD;ÈSSD;1 211;4,62
5;Karlovarskı;5;Míkovec Zdenìk;63;ÈSSD;ÈSSD;748;2,85
5;Karlovarskı;6;Hozmanová Hana;47;ÈSSD;ÈSSD;835;3,18
5;Karlovarskı;7;Kaiserová Vlasta;50;ÈSSD;ÈSSD;897;3,42
5;Karlovarskı;8;Šír Marek;39;ÈSSD;ÈSSD;1 224;4,67
5;Karlovarskı;9;Mleziva Václav;46;ÈSSD;ÈSSD;440;1,68
5;Karlovarskı;10;Pojar Josef;44;ÈSSD;ÈSSD;615;2,34
5;Karlovarskı;11;Cingroš Štìpán;36;ÈSSD;ÈSSD;511;1,95
5;Karlovarskı;12;Horkı Petr;55;ÈSSD;ÈSSD;690;2,63
5;Karlovarskı;13;Dietz Jiøí;47;ÈSSD;ÈSSD;886;3,38
5;Karlovarskı;14;Fiala Jaroslav;57;ÈSSD;ÈSSD;926;3,53
6;Ústeckı;1;Foldyna Jaroslav;53;ÈSSD;ÈSSD;7 288;10,37
6;Ústeckı;2;Krákora Jaroslav;58;ÈSSD;ÈSSD;4 068;5,79
6;Ústeckı;3;Kailová Zuzana;39;ÈSSD;ÈSSD;2 707;3,85
6;Ústeckı;4;Èervenka Petr;63;ÈSSD;ÈSSD;2 672;3,8
6;Ústeckı;5;Benešová Marie;65;ÈSSD;BEZPP;8 240;11,73
6;Ústeckı;6;Krásnı Petr;62;ÈSSD;ÈSSD;1 004;1,42
6;Ústeckı;7;Køtìnová Alena;52;ÈSSD;ÈSSD;1 760;2,5
6;Ústeckı;8;Tancoš Josef;46;ÈSSD;ÈSSD;2 182;3,1
6;Ústeckı;9;Štejnar Radek;46;ÈSSD;ÈSSD;1 817;2,58
6;Ústeckı;10;Briestenská Anna;66;ÈSSD;ÈSSD;2 011;2,86
6;Ústeckı;11;Emingr Vladimír;57;ÈSSD;ÈSSD;1 592;2,26
6;Ústeckı;12;Lízlová Lenka;33;ÈSSD;ÈSSD;1 743;2,48
6;Ústeckı;13;Waicová Dagmar;51;ÈSSD;ÈSSD;1 674;2,38
6;Ústeckı;14;Køeèek Václav;67;ÈSSD;ÈSSD;931;1,32
6;Ústeckı;15;Kozák Rudolf;49;ÈSSD;ÈSSD;1 382;1,96
6;Ústeckı;16;Hanták Martin;48;ÈSSD;ÈSSD;662;0,94
6;Ústeckı;17;Hricz František;55;ÈSSD;ÈSSD;989;1,4
6;Ústeckı;18;Novotnı Karel;47;ÈSSD;ÈSSD;1 382;1,96
6;Ústeckı;19;Hájek Jan;65;ÈSSD;ÈSSD;795;1,13
6;Ústeckı;20;Znojemskı Lukáš;33;ÈSSD;ÈSSD;1 319;1,87
6;Ústeckı;21;Hrebièková Olga;49;ÈSSD;ÈSSD;802;1,14
6;Ústeckı;22;Csonka Pavel;48;ÈSSD;ÈSSD;760;1,08
6;Ústeckı;23;Mareš Jan;54;ÈSSD;ÈSSD;1 698;2,41
6;Ústeckı;24;Brabec Zdenìk;56;ÈSSD;ÈSSD;880;1,25
6;Ústeckı;25;Andrt Miroslav;35;ÈSSD;ÈSSD;1 052;1,49
6;Ústeckı;26;Jiøièka Pavel;40;ÈSSD;ÈSSD;2 205;3,13
7;Libereckı;1;Ploc Pavel;49;ÈSSD;ÈSSD;3 235;9,46
7;Libereckı;2;Rosenbergová Martina;47;ÈSSD;ÈSSD;2 210;6,46
7;Libereckı;3;Pleticha Lukáš;39;ÈSSD;ÈSSD;2 821;8,24
7;Libereckı;4;Moravcová Sylva;63;ÈSSD;ÈSSD;1 300;3,8
7;Libereckı;5;Šímová Renata;47;ÈSSD;ÈSSD;1 927;5,63
7;Libereckı;6;Hauzer Jiøí;29;ÈSSD;ÈSSD;1 509;4,41
7;Libereckı;7;atecká Romana;48;ÈSSD;ÈSSD;1 435;4,19
7;Libereckı;8;Petrela Zdenìk;39;ÈSSD;ÈSSD;715;2,09
7;Libereckı;9;Frenclová Milena;58;ÈSSD;ÈSSD;543;1,58
7;Libereckı;10;Ráèek Pavel;60;ÈSSD;ÈSSD;784;2,29
7;Libereckı;11;Skalník Jan;62;ÈSSD;ÈSSD;467;1,36
7;Libereckı;12;Prùcha Josef;53;ÈSSD;ÈSSD;965;2,82
7;Libereckı;13;Vojtìch Michal;37;ÈSSD;ÈSSD;1 019;2,97
7;Libereckı;14;Schovánek Vlastimil;61;ÈSSD;ÈSSD;505;1,47
7;Libereckı;15;Rothschedlová Jana;46;ÈSSD;ÈSSD;723;2,11
7;Libereckı;16;Kapounová Jitka;53;ÈSSD;ÈSSD;598;1,74
7;Libereckı;17;Schneider Petr;30;ÈSSD;ÈSSD;974;2,84
8;Královéhradeckı;1;Orgoníková Hana;66;ÈSSD;ÈSSD;2 088;4,1
8;Královéhradeckı;2;Böhnisch Robin;36;ÈSSD;ÈSSD;4 264;8,38
8;Královéhradeckı;3;Slodièák Marian;62;ÈSSD;ÈSSD;2 437;4,79
8;Královéhradeckı;4;Birke Jan;44;ÈSSD;ÈSSD;5 456;10,72
8;Královéhradeckı;5;Sobìslav Vladimír;58;ÈSSD;ÈSSD;1 905;3,74
8;Královéhradeckı;6;Orgoníková Lucie;36;ÈSSD;ÈSSD;2 244;4,41
8;Královéhradeckı;7;Dvoøák Josef;57;ÈSSD;ÈSSD;1 468;2,88
8;Královéhradeckı;8;Tøešòáková Jana;53;ÈSSD;ÈSSD;2 382;4,68
8;Královéhradeckı;9;Šklíba Karel;63;ÈSSD;ÈSSD;1 185;2,32
8;Královéhradeckı;10;Šlaj Jan;39;ÈSSD;ÈSSD;1 246;2,44
8;Královéhradeckı;11;Janeèek Karel;42;ÈSSD;ÈSSD;1 586;3,11
8;Královéhradeckı;12;Luska Petr;48;ÈSSD;ÈSSD;703;1,38
8;Královéhradeckı;13;Heèko Pavel;46;ÈSSD;ÈSSD;1 362;2,67
8;Královéhradeckı;14;Dörner František;71;ÈSSD;ÈSSD;881;1,73
8;Královéhradeckı;15;Tomková Ivana;61;ÈSSD;ÈSSD;603;1,18
8;Královéhradeckı;16;Illner Petr;42;ÈSSD;ÈSSD;1 032;2,02
8;Královéhradeckı;17;Štìpán Jiøí;34;ÈSSD;ÈSSD;3 722;7,31
8;Královéhradeckı;18;Švenka Karel;71;ÈSSD;ÈSSD;561;1,1
8;Královéhradeckı;19;Šolc Jaroslav;59;ÈSSD;ÈSSD;945;1,85
8;Královéhradeckı;20;Nyklíèková Tereza;40;ÈSSD;ÈSSD;1 438;2,82
9;Pardubickı;1;Effenberk Ladislav;58;ÈSSD;ÈSSD;3 405;6,48
9;Pardubickı;2;Dostálová Jitka;42;ÈSSD;ÈSSD;2 688;5,12
9;Pardubickı;3;Váòa Miroslav;52;ÈSSD;ÈSSD;1 839;3,5
9;Pardubickı;4;Neubauer Václav;65;ÈSSD;ÈSSD;2 328;4,43
9;Pardubickı;5;Havíø Pavel;58;ÈSSD;ÈSSD;4 264;8,12
9;Pardubickı;6;Chvojka Jan;32;ÈSSD;ÈSSD;3 699;7,04
9;Pardubickı;7;Ešpandr Zdenìk;60;ÈSSD;ÈSSD;1 290;2,45
9;Pardubickı;8;Pernicová Jana;57;ÈSSD;ÈSSD;1 824;3,47
9;Pardubickı;9;Bernášek Bohumil;60;ÈSSD;ÈSSD;785;1,49
9;Pardubickı;10;Rozinek Jiøí;60;ÈSSD;ÈSSD;1 057;2,01
9;Pardubickı;11;Stejskal Miroslav;58;ÈSSD;ÈSSD;1 192;2,27
9;Pardubickı;12;Kroutil Václav;45;ÈSSD;ÈSSD;2 670;5,08
9;Pardubickı;13;Nováková Radoslava;57;ÈSSD;ÈSSD;552;1,05
9;Pardubickı;14;Zelenková Ladislava;64;ÈSSD;ÈSSD;1 209;2,3
9;Pardubickı;15;Ptáèek Jan;36;ÈSSD;ÈSSD;1 976;3,76
9;Pardubickı;16;Jelínková Marcela;54;ÈSSD;ÈSSD;1 215;2,31
9;Pardubickı;17;Lechnıø Jaroslav;70;ÈSSD;ÈSSD;351;0,66
9;Pardubickı;18;Mašková Alena;58;ÈSSD;ÈSSD;1 041;1,98
9;Pardubickı;19;Macháèek Martin;37;ÈSSD;ÈSSD;2 042;3,88
10;Vysoèina;1;Bìhounek Jiøí;61;ÈSSD;BEZPP;8 027;13,3
10;Vysoèina;2;Èernı Karel;48;ÈSSD;ÈSSD;2 255;3,73
10;Vysoèina;3;Zgarba Petr;54;ÈSSD;ÈSSD;1 797;2,97
10;Vysoèina;4;Èernı Vladimír;52;ÈSSD;ÈSSD;3 003;4,97
10;Vysoèina;5;Zelníèek František;63;ÈSSD;ÈSSD;1 319;2,18
10;Vysoèina;6;Krèál Petr;49;ÈSSD;ÈSSD;1 722;2,85
10;Vysoèina;7;Kruíková Marie;59;ÈSSD;ÈSSD;2 171;3,59
10;Vysoèina;8;Škaryd Tomáš;45;ÈSSD;ÈSSD;2 076;3,44
10;Vysoèina;9;Soukup Jaroslav;52;ÈSSD;ÈSSD;1 380;2,28
10;Vysoèina;10;Kovanda Bohumil;61;ÈSSD;ÈSSD;1 454;2,41
10;Vysoèina;11;Antonín Pavel;51;ÈSSD;ÈSSD;3 059;5,07
10;Vysoèina;12;Vidláková Alena;46;ÈSSD;ÈSSD;1 345;2,23
10;Vysoèina;13;Musil Michal;26;ÈSSD;ÈSSD;964;1,59
10;Vysoèina;14;Matìjek Josef;68;ÈSSD;ÈSSD;765;1,26
10;Vysoèina;15;Krbec Miloš;28;ÈSSD;ÈSSD;1 440;2,38
10;Vysoèina;16;Houser Jaroslav;45;ÈSSD;BEZPP;1 342;2,22
10;Vysoèina;17;Doleal Jaroslav;65;ÈSSD;ÈSSD;836;1,38
10;Vysoèina;18;Nováková Hotaøová Jana;49;ÈSSD;ÈSSD;940;1,55
10;Vysoèina;19;Šmarda Michal;38;ÈSSD;ÈSSD;1 811;3
10;Vysoèina;20;Fialová Jana;40;ÈSSD;ÈSSD;1 443;2,39
11;Jihomoravskı;1;Sobotka Bohuslav;42;ÈSSD;ÈSSD;22 175;16,83
11;Jihomoravskı;2;Hašek Michal;37;ÈSSD;ÈSSD;25 531;19,38
11;Jihomoravskı;3;Tejc Jeronım;36;ÈSSD;ÈSSD;16 859;12,8
11;Jihomoravskı;4;Petrù Jiøí;57;ÈSSD;ÈSSD;4 950;3,75
11;Jihomoravskı;5;Sklenák Roman;43;ÈSSD;ÈSSD;4 022;3,05
11;Jihomoravskı;6;Toufar Lubomír;59;ÈSSD;ÈSSD;3 498;2,65
11;Jihomoravskı;7;Gabrhel Vlastimil;35;ÈSSD;ÈSSD;4 053;3,07
11;Jihomoravskı;8;Ohlídal Ivan;68;ÈSSD;ÈSSD;3 364;2,55
11;Jihomoravskı;9;Bortel Michal;32;ÈSSD;ÈSSD;1 244;0,94
11;Jihomoravskı;10;Dufek Zdenìk;35;ÈSSD;ÈSSD;2 834;2,15
11;Jihomoravskı;11;Brtníèek Miloslav;51;ÈSSD;ÈSSD;1 999;1,51
11;Jihomoravskı;12;Ottová Daniela;46;ÈSSD;ÈSSD;2 187;1,66
11;Jihomoravskı;13;Maòásková Viera;43;ÈSSD;ÈSSD;1 791;1,36
11;Jihomoravskı;14;Blaík Pavel;31;ÈSSD;ÈSSD;842;0,63
11;Jihomoravskı;15;Cikán Josef;59;ÈSSD;ÈSSD;751;0,57
11;Jihomoravskı;16;Skopal Ladislav;55;ÈSSD;ÈSSD;1 231;0,93
11;Jihomoravskı;17;Frolec Jiøí;50;ÈSSD;ÈSSD;1 290;0,97
11;Jihomoravskı;18;Štogl Karel;62;ÈSSD;ÈSSD;741;0,56
11;Jihomoravskı;19;Macek Ladislav;51;ÈSSD;ÈSSD;676;0,51
11;Jihomoravskı;20;Dolealová Kvìtuše;55;ÈSSD;ÈSSD;1 508;1,14
11;Jihomoravskı;21;Rajtšlégr Vít;46;ÈSSD;ÈSSD;781;0,59
11;Jihomoravskı;22;Trojan Pavel;46;ÈSSD;ÈSSD;1 198;0,9
11;Jihomoravskı;23;Schneider Jan;34;ÈSSD;ÈSSD;1 962;1,48
11;Jihomoravskı;24;Ziegler Jiøí;54;ÈSSD;ÈSSD;505;0,38
11;Jihomoravskı;25;Branèík Jaromír;55;ÈSSD;ÈSSD;526;0,39
11;Jihomoravskı;26;Koèí Irena;58;ÈSSD;ÈSSD;2 037;1,54
11;Jihomoravskı;27;Pavlík Zdenìk;59;ÈSSD;ÈSSD;347;0,26
11;Jihomoravskı;28;Koprivòanskı Roman;43;ÈSSD;ÈSSD;176;0,13
11;Jihomoravskı;29;Maršová Jindøiška;62;ÈSSD;ÈSSD;288;0,21
11;Jihomoravskı;30;Sedláèek Jozef;35;ÈSSD;ÈSSD;164;0,12
11;Jihomoravskı;31;Krèmaøová Rùena;70;ÈSSD;ÈSSD;210;0,15
11;Jihomoravskı;32;Janda Jiøí;49;ÈSSD;ÈSSD;497;0,37
11;Jihomoravskı;33;Goldemund Karel;45;ÈSSD;ÈSSD;598;0,45
11;Jihomoravskı;34;Zavadilová Magdaléna;40;ÈSSD;ÈSSD;478;0,36
12;Olomouckı;1;Váòa Roman;46;ÈSSD;ÈSSD;3 047;4,49
12;Olomouckı;2;Holík Pavel;56;ÈSSD;ÈSSD;3 897;5,75
12;Olomouckı;3;Zemánek Jiøí;48;ÈSSD;ÈSSD;1 763;2,6
12;Olomouckı;4;Šoltys Pavel;48;ÈSSD;ÈSSD;1 764;2,6
12;Olomouckı;5;Vìstinskı Lubomír;60;ÈSSD;ÈSSD;1 146;1,69
12;Olomouckı;6;Martínek Pavel;48;ÈSSD;ÈSSD;3 047;4,49
12;Olomouckı;7;Hynek Ladislav;45;ÈSSD;ÈSSD;1 929;2,84
12;Olomouckı;8;Kropáè Jiøí;58;ÈSSD;ÈSSD;1 391;2,05
12;Olomouckı;9;Krákorová Pajùrková Šárka;38;ÈSSD;ÈSSD;1 718;2,53
12;Olomouckı;10;Mikulec Vladimír;62;ÈSSD;ÈSSD;842;1,24
12;Olomouckı;11;Mimra Petr;55;ÈSSD;ÈSSD;1 154;1,7
12;Olomouckı;12;Weberová Hedvika;54;ÈSSD;ÈSSD;678;1
12;Olomouckı;13;Smetana Pavel;43;ÈSSD;ÈSSD;1 352;1,99
12;Olomouckı;14;Dvoøák Jaromír;53;ÈSSD;ÈSSD;469;0,69
12;Olomouckı;15;Axman Stanislav;56;ÈSSD;ÈSSD;691;1,01
12;Olomouckı;16;Pøichystal Jan;63;ÈSSD;ÈSSD;1 272;1,87
12;Olomouckı;17;Bitara Augustín;69;ÈSSD;ÈSSD;609;0,89
12;Olomouckı;18;Medveïová Gabriela;40;ÈSSD;ÈSSD;1 473;2,17
12;Olomouckı;19;Støída František;31;ÈSSD;ÈSSD;975;1,43
12;Olomouckı;20;Navrátil Jiøí;35;ÈSSD;ÈSSD;860;1,26
12;Olomouckı;21;Obornı Michal;46;ÈSSD;ÈSSD;638;0,94
12;Olomouckı;22;Rašák Radovan;55;ÈSSD;ÈSSD;1 246;1,83
12;Olomouckı;23;Krosesková Vlasta;47;ÈSSD;ÈSSD;2 027;2,99
13;Zlínskı;1;Seïa Antonín;52;ÈSSD;ÈSSD;3 131;5,46
13;Zlínskı;2;Strnadlová Miroslava;58;ÈSSD;ÈSSD;1 384;2,41
13;Zlínskı;3;Koøenek Petr;47;ÈSSD;ÈSSD;2 520;4,39
13;Zlínskı;4;Urban Ludvík;44;ÈSSD;ÈSSD;1 738;3,03
13;Zlínskı;5;Smıkal Josef;58;ÈSSD;ÈSSD;1 921;3,35
13;Zlínskı;6;Chumchal Miroslav;55;ÈSSD;ÈSSD;1 152;2,01
13;Zlínskı;7;Rumplík Zdenìk;59;ÈSSD;ÈSSD;1 203;2,1
13;Zlínskı;8;Zùbek Tomáš;46;ÈSSD;ÈSSD;1 023;1,78
13;Zlínskı;9;Uherka Jan;70;ÈSSD;ÈSSD;761;1,32
13;Zlínskı;10;Petrù Pavel;55;ÈSSD;ÈSSD;714;1,24
13;Zlínskı;11;Urbánek Petr;36;ÈSSD;ÈSSD;974;1,7
13;Zlínskı;12;Fuksová Vìra;49;ÈSSD;ÈSSD;1 375;2,4
13;Zlínskı;13;Navrátil Radek;35;ÈSSD;ÈSSD;709;1,23
13;Zlínskı;14;Špruncová Stanislava;47;ÈSSD;ÈSSD;1 287;2,24
13;Zlínskı;15;Berèík Milan;28;ÈSSD;ÈSSD;942;1,64
13;Zlínskı;16;Dufka František;54;ÈSSD;ÈSSD;742;1,29
13;Zlínskı;17;Jurák Jaroslav;61;ÈSSD;ÈSSD;721;1,25
13;Zlínskı;18;Pinïák Pavel;34;ÈSSD;ÈSSD;1 168;2,03
13;Zlínskı;19;Houška Martin;50;ÈSSD;ÈSSD;531;0,92
13;Zlínskı;20;Slanina Jan;67;ÈSSD;ÈSSD;819;1,42
13;Zlínskı;21;Sedláèek Dalibor;45;ÈSSD;ÈSSD;1 650;2,88
13;Zlínskı;22;Mikeska Martin;36;ÈSSD;ÈSSD;1 844;3,21
14;Moravskoslezskı;1;Zaorálek Lubomír;57;ÈSSD;ÈSSD;22 090;15,15
14;Moravskoslezskı;2;Šincl Ladislav;48;ÈSSD;ÈSSD;5 004;3,43
14;Moravskoslezskı;3;Rykala Adam;27;ÈSSD;ÈSSD;5 074;3,48
14;Moravskoslezskı;4;Nytrová Pavlína;45;ÈSSD;ÈSSD;6 079;4,16
14;Moravskoslezskı;5;Kluèka Václav;60;ÈSSD;ÈSSD;2 602;1,78
14;Moravskoslezskı;6;Váhalová Dana;47;ÈSSD;ÈSSD;3 231;2,21
14;Moravskoslezskı;7;Velebnı Ladislav;56;ÈSSD;ÈSSD;1 574;1,07
14;Moravskoslezskı;8;Osmanczyk Zdenìk;59;ÈSSD;ÈSSD;4 909;3,36
14;Moravskoslezskı;9;Jelonková Barbora;41;ÈSSD;ÈSSD;3 814;2,61
14;Moravskoslezskı;10;Turek Radim;42;ÈSSD;ÈSSD;4 572;3,13
14;Moravskoslezskı;11;Juráòová Ludmila;58;ÈSSD;ÈSSD;1 990;1,36
14;Moravskoslezskı;12;Kala Jaroslav;55;ÈSSD;ÈSSD;1 782;1,22
14;Moravskoslezskı;13;Dvoøák Jaroslav;37;ÈSSD;ÈSSD;2 920;2
14;Moravskoslezskı;14;Michalík Alfréd;69;ÈSSD;ÈSSD;1 523;1,04
14;Moravskoslezskı;15;Mihálik Petr;53;ÈSSD;ÈSSD;1 816;1,24
14;Moravskoslezskı;16;Kawulok Pavel;33;ÈSSD;ÈSSD;2 816;1,93
14;Moravskoslezskı;17;Jordánová Zdeòka;61;ÈSSD;ÈSSD;1 614;1,1
14;Moravskoslezskı;18;Brunclík Michal;34;ÈSSD;ÈSSD;1 701;1,16
14;Moravskoslezskı;19;Štekbauer Jaroslav;64;ÈSSD;ÈSSD;1 053;0,72
14;Moravskoslezskı;20;Procházka Petr;40;ÈSSD;ÈSSD;1 978;1,35
14;Moravskoslezskı;21;Dìdicová Danuše;61;ÈSSD;ÈSSD;927;0,63
14;Moravskoslezskı;22;áèek Ludìk;62;ÈSSD;ÈSSD;531;0,36
14;Moravskoslezskı;23;Petruška Zbynìk;32;ÈSSD;ÈSSD;919;0,63
14;Moravskoslezskı;24;Jedlièka Vladimír;57;ÈSSD;ÈSSD;1 145;0,78
14;Moravskoslezskı;25;Halamíèek Robert;34;ÈSSD;ÈSSD;1 284;0,88
14;Moravskoslezskı;26;Skálová Jarmila;59;ÈSSD;ÈSSD;1 277;0,87
14;Moravskoslezskı;27;Sli Vítìzslav;30;ÈSSD;ÈSSD;1 144;0,78
14;Moravskoslezskı;28;Jopek Vladislav;38;ÈSSD;ÈSSD;1 645;1,12
14;Moravskoslezskı;29;Vícha Vladimír;56;ÈSSD;ÈSSD;876;0,6
14;Moravskoslezskı;30;Krušinová Alena;54;ÈSSD;ÈSSD;2 047;1,4
14;Moravskoslezskı;31;Vlèek Miroslav;59;ÈSSD;BEZPP;356;0,24
14;Moravskoslezskı;32;Hanzel Tomáš;37;ÈSSD;ÈSSD;3 976;2,72
14;Moravskoslezskı;33;Pohludka Antonín;52;ÈSSD;ÈSSD;1 278;0,87
