districtNumber;districtName;orderList;name;age;nomParty;membParty;votes;votesShare;minor
1;Hl. m. Praha;14;Vítková Martina;35;Suveren.;SD;236;1,61;1
1;Hl. m. Praha;15;Nìmec Vladimír;62;Suveren.;Suveren.;76;0,52;1
1;Hl. m. Praha;16;Chovancová Marta;52;Suveren.;BEZPP;171;1,17;1
1;Hl. m. Praha;17;Froòková Dousková Gabriela;39;Suveren.;BEZPP;249;1,7;1
1;Hl. m. Praha;18;Pinc Michal;42;Suveren.;Suveren.;100;0,68;1
1;Hl. m. Praha;19;Tomeš Michal;45;Suveren.;BEZPP;322;2,2;1
1;Hl. m. Praha;20;Munzarová Alena;36;Suveren.;BEZPP;107;0,73;1
1;Hl. m. Praha;21;Charvátová Lenka;43;Suveren.;BEZPP;67;0,45;1
1;Hl. m. Praha;22;Fanta Tomáš;37;Suveren.;SD;96;0,65;1
1;Hl. m. Praha;23;Peøinová Monika;37;Suveren.;BEZPP;193;1,32;1
1;Hl. m. Praha;24;Fait Jindøich;54;Suveren.;BEZPP;71;0,48;1
1;Hl. m. Praha;25;Tùmová Alena;50;Suveren.;BEZPP;80;0,54;1
1;Hl. m. Praha;26;Málek Roman;32;Suveren.;BEZPP;106;0,72;1
1;Hl. m. Praha;27;Rejha Pavel;46;Suveren.;BEZPP;202;1,38;1
1;Hl. m. Praha;28;Liška Pavel;62;Suveren.;BEZPP;89;0,6;1
1;Hl. m. Praha;29;Pravda Marcel;47;Suveren.;BEZPP;89;0,6;1
1;Hl. m. Praha;30;Kašpar Tomáš;40;Suveren.;BEZPP;103;0,7;1
1;Hl. m. Praha;31;Pulicar Stanislav;46;Suveren.;BEZPP;64;0,43;1
1;Hl. m. Praha;32;Semeckı Marcel;48;Suveren.;BEZPP;22;0,15;1
1;Hl. m. Praha;33;Procházka Jaroslav;34;Suveren.;BEZPP;124;0,84;1
1;Hl. m. Praha;34;Koc Milan;60;Suveren.;BEZPP;62;0,42;1
1;Hl. m. Praha;35;Petr Ivo;52;Suveren.;BEZPP;127;0,86;1
1;Hl. m. Praha;36;Vojtíšková Andrea;41;Suveren.;BEZPP;172;1,17;1
2;Støedoèeskı;1;Volfová Jana;52;Suveren.;SD;1 402;5,11;1
2;Støedoèeskı;2;Hannig Petr;64;Suveren.;Suveren.;1 345;4,9;1
2;Støedoèeskı;3;Bartoš Martin;41;Suveren.;BEZPP;603;2,19;1
2;Støedoèeskı;4;Somberg Jiøí;49;Suveren.;BEZPP;1 104;4,02;1
2;Støedoèeskı;5;Winter Marcel;62;Suveren.;BEZPP;107;0,39;1
2;Støedoèeskı;6;Vosátko Karel;45;Suveren.;BEZPP;914;3,33;1
2;Støedoèeskı;7;Janù Jiøí;55;Suveren.;BEZPP;385;1,4;1
2;Støedoèeskı;8;Pomma Václav;49;Suveren.;SD;188;0,68;1
2;Støedoèeskı;9;Pivoòka Václav;58;Suveren.;BEZPP;236;0,86;1
2;Støedoèeskı;10;alud Vratislav;45;Suveren.;BEZPP;259;0,94;1
2;Støedoèeskı;11;Bernardová Pavla;46;Suveren.;SD;247;0,9;1
2;Støedoèeskı;12;Papaj Dušan;49;Suveren.;BEZPP;142;0,51;1
2;Støedoèeskı;13;Hrouda Pavel;26;Suveren.;BEZPP;352;1,28;1
2;Støedoèeskı;14;Vorlová Alena;52;Suveren.;BEZPP;244;0,88;1
2;Støedoèeskı;15;Pumanová Hana;49;Suveren.;BEZPP;230;0,83;1
2;Støedoèeskı;16;Šmejkalová Yveta;47;Suveren.;BEZPP;426;1,55;1
2;Støedoèeskı;17;Boèek Miloslav;56;Suveren.;BEZPP;106;0,38;1
2;Støedoèeskı;18;Holovská Hana;62;Suveren.;BEZPP;125;0,45;1
2;Støedoèeskı;19;Barešová Miroslava;57;Suveren.;BEZPP;141;0,51;1
2;Støedoèeskı;20;Nejedlová Jitka;59;Suveren.;BEZPP;73;0,26;1
2;Støedoèeskı;21;Hùlová Eva;45;Suveren.;BEZPP;398;1,45;1
2;Støedoèeskı;22;Zub Jiøí;57;Suveren.;BEZPP;112;0,4;1
2;Støedoèeskı;23;Veselá Hana;52;Suveren.;BEZPP;152;0,55;1
2;Støedoèeskı;24;Koòas Jan;61;Suveren.;BEZPP;83;0,3;1
2;Støedoèeskı;25;Jirásková Jiøina;55;Suveren.;BEZPP;227;0,82;1
2;Støedoèeskı;26;Ferklová Lenka;41;Suveren.;BEZPP;249;0,9;1
2;Støedoèeskı;27;Pešoutová Hana;49;Suveren.;BEZPP;103;0,37;1
2;Støedoèeskı;28;Cihláøová Slavìna;56;Suveren.;BEZPP;122;0,44;1
2;Støedoèeskı;29;Švarnı Vladimír;48;Suveren.;BEZPP;121;0,44;1
2;Støedoèeskı;30;Duha Radek;32;Suveren.;BEZPP;280;1,02;1
2;Støedoèeskı;31;Jandová Lenka;45;Suveren.;BEZPP;512;1,86;1
2;Støedoèeskı;32;Èíek Jan;23;Suveren.;BEZPP;327;1,19;1
2;Støedoèeskı;33;Bišková Dana;51;Suveren.;BEZPP;206;0,75;1
2;Støedoèeskı;34;Èerná Silvia;41;Suveren.;BEZPP;369;1,34;1
3;Jihoèeskı;1;Paukejová Marie;55;Suveren.;SD;580;4,63;1
3;Jihoèeskı;2;Benešová Vítìzslava;51;Suveren.;BEZPP;348;2,77;1
3;Jihoèeskı;3;Krızová Jitka;52;Suveren.;BEZPP;249;1,98;1
3;Jihoèeskı;4;Vilímková Iveta;41;Suveren.;SD;315;2,51;1
3;Jihoèeskı;5;Heøman Václav;62;Suveren.;BEZPP;244;1,94;1
3;Jihoèeskı;6;Èervená Anna;57;Suveren.;BEZPP;283;2,25;1
3;Jihoèeskı;7;Bureš Roman;48;Suveren.;SD;152;1,21;1
3;Jihoèeskı;8;Hamtilová Jana;58;Suveren.;BEZPP;182;1,45;1
3;Jihoèeskı;9;Rauš Libor;39;Suveren.;BEZPP;239;1,9;1
3;Jihoèeskı;10;Vítovcová Ladislava;58;Suveren.;BEZPP;214;1,7;1
3;Jihoèeskı;11;Paldinus ¼uboš;47;Suveren.;SD;60;0,47;1
3;Jihoèeskı;12;Fišerová Marie;45;Suveren.;BEZPP;127;1,01;1
3;Jihoèeskı;13;Krmníèek David;30;Suveren.;BEZPP;279;2,22;1
3;Jihoèeskı;14;Pohlodková Martina;29;Suveren.;BEZPP;232;1,85;1
3;Jihoèeskı;15;Gazda Jan;68;Suveren.;BEZPP;76;0,6;1
3;Jihoèeskı;16;Nadberená Jarmila;52;Suveren.;BEZPP;96;0,76;1
3;Jihoèeskı;17;Beran Josef;68;Suveren.;BEZPP;92;0,73;1
3;Jihoèeskı;18;Bejblíková Alena;55;Suveren.;BEZPP;176;1,4;1
3;Jihoèeskı;19;Horváthová Katarína;49;Suveren.;BEZPP;146;1,16;1
3;Jihoèeskı;20;Veselı Zdenìk;54;Suveren.;BEZPP;153;1,22;1
3;Jihoèeskı;21;Procházková Marcela;46;Suveren.;BEZPP;211;1,68;1
3;Jihoèeskı;22;Sláma Tomáš;25;Suveren.;BEZPP;320;2,55;1
4;Plzeòskı;1;Assadová Romana;38;Suveren.;BEZPP;986;6,66;1
4;Plzeòskı;2;Pillmann František;53;Suveren.;BEZPP;765;5,16;1
4;Plzeòskı;3;Šapovalov Pavel;50;Suveren.;BEZPP;299;2,02;1
4;Plzeòskı;4;Dolívková Jitka;46;Suveren.;BEZPP;477;3,22;1
4;Plzeòskı;5;Koíšek Ondøej;53;Suveren.;BEZPP;280;1,89;1
4;Plzeòskı;6;Kotva Pavel;40;Suveren.;SD;128;0,86;1
4;Plzeòskı;7;Kleèková Libuše;56;Suveren.;Suveren.;270;1,82;1
4;Plzeòskı;8;Kocman Petr;50;Suveren.;BEZPP;337;2,27;1
4;Plzeòskı;9;Podskalská Zdeòka;57;Suveren.;BEZPP;240;1,62;1
4;Plzeòskı;10;Trinerová Martina;43;Suveren.;BEZPP;218;1,47;1
4;Plzeòskı;11;Zıka Josef;40;Suveren.;BEZPP;135;0,91;1
4;Plzeòskı;12;Ledecká Ludmila;38;Suveren.;BEZPP;294;1,98;1
4;Plzeòskı;13;Nováková Ludmila;60;Suveren.;BEZPP;86;0,58;1
4;Plzeòskı;14;Huttová Anna;22;Suveren.;BEZPP;299;2,02;1
4;Plzeòskı;15;Èarnogurskı Jaroslav;61;Suveren.;BEZPP;57;0,38;1
4;Plzeòskı;16;Decsi Ladislav;40;Suveren.;BEZPP;64;0,43;1
4;Plzeòskı;17;Opplová Alena;47;Suveren.;BEZPP;202;1,36;1
4;Plzeòskı;18;Fišerová Iveta;22;Suveren.;BEZPP;300;2,02;1
4;Plzeòskı;19;Náhlovská Katarína;40;Suveren.;BEZPP;267;1,8;1
4;Plzeòskı;20;Šrámková Miluše;47;Suveren.;BEZPP;357;2,41;1
5;Karlovarskı;1;Procházková Vìra;56;Suveren.;BEZPP;568;9,03;1
5;Karlovarskı;2;Horová Jitka;43;Suveren.;BEZPP;261;4,15;1
5;Karlovarskı;3;Wolf Pavel;49;Suveren.;SD;169;2,68;1
5;Karlovarskı;4;Hradecká Ilona;52;Suveren.;Suveren.;189;3;1
5;Karlovarskı;5;Vaòková Jana;54;Suveren.;BEZPP;273;4,34;1
5;Karlovarskı;6;Schraml Jiøí;69;Suveren.;SD;57;0,9;1
5;Karlovarskı;7;Marek Antonín;57;Suveren.;BEZPP;192;3,05;1
5;Karlovarskı;8;Hynek Roman;44;Suveren.;BEZPP;172;2,73;1
5;Karlovarskı;9;Jirglová Marie;62;Suveren.;SD;100;1,59;1
5;Karlovarskı;10;Flígr Milan;37;Suveren.;BEZPP;162;2,57;1
5;Karlovarskı;11;Ambrozková Jaroslava;63;Suveren.;SD;164;2,6;1
5;Karlovarskı;12;Štrasser Miroslav;38;Suveren.;BEZPP;239;3,8;1
5;Karlovarskı;13;Mudra Jaroslav;68;Suveren.;SD;122;1,94;1
5;Karlovarskı;14;Jandová Vlasta;55;Suveren.;BEZPP;225;3,58;1
6;Ústeckı;1;Schwarz Bronislav;43;Suveren.;S.cz;1 469;7,73;1
6;Ústeckı;2;Kozubek Vladimír;54;Suveren.;SD;551;2,9;1
6;Ústeckı;3;Vokatı Zdenìk;56;Suveren.;S.cz;363;1,91;1
6;Ústeckı;4;Fišer Petr;50;Suveren.;Suveren.;380;2;1
6;Ústeckı;5;Vozka Vlastimil;56;Suveren.;S.cz;813;4,28;1
6;Ústeckı;6;Straka Michael;35;Suveren.;BEZPP;582;3,06;1
6;Ústeckı;7;Rybárová Kvìta;57;Suveren.;BEZPP;632;3,32;1
6;Ústeckı;8;Brchel Vladimír;53;Suveren.;SD;170;0,89;1
6;Ústeckı;9;Vokšay Marek;39;Suveren.;BEZPP;318;1,67;1
6;Ústeckı;10;Zasadil Boøek;55;Suveren.;BEZPP;861;4,53;1
6;Ústeckı;11;Lebr Miroslav;64;Suveren.;SD;96;0,5;1
6;Ústeckı;12;Beširevièová Eva;59;Suveren.;SD;224;1,18;1
6;Ústeckı;13;Kindlová Vìra;54;Suveren.;BEZPP;354;1,86;1
6;Ústeckı;14;Junek Miroslav;46;Suveren.;SD;256;1,34;1
6;Ústeckı;15;Burianová Dagmar;57;Suveren.;BEZPP;166;0,87;1
6;Ústeckı;16;Mišovicová Eva;51;Suveren.;BEZPP;200;1,05;1
6;Ústeckı;17;Tøesohlavá Jana;48;Suveren.;BEZPP;540;2,84;1
6;Ústeckı;18;Baumruk Stanislav;57;Suveren.;BEZPP;120;0,63;1
6;Ústeckı;19;Vaòková Darina;50;Suveren.;BEZPP;151;0,79;1
6;Ústeckı;20;Svoboda Pavel;67;Suveren.;ÈHNJ;76;0,4;1
6;Ústeckı;21;Jandová Hana;38;Suveren.;BEZPP;583;3,07;1
6;Ústeckı;22;Hegrová Kvìta;57;Suveren.;Suveren.;203;1,06;1
6;Ústeckı;23;Hensch František;44;Suveren.;Suveren.;286;1,5;1
6;Ústeckı;24;Kubalová Ivana;55;Suveren.;BEZPP;363;1,91;1
6;Ústeckı;25;Musiòská Jana;50;Suveren.;BEZPP;355;1,87;1
6;Ústeckı;26;Dráb Josef;25;Suveren.;BEZPP;486;2,56;1
7;Libereckı;1;Chytrá Zuzana;55;Suveren.;BEZPP;684;7,07;1
7;Libereckı;2;Langhammer Lubomír;44;Suveren.;Suveren.;260;2,68;1
7;Libereckı;3;Janeèek Jiøí;61;Suveren.;SD;166;1,71;1
7;Libereckı;4;Faltusová Eva;58;Suveren.;BEZPP;348;3,59;1
7;Libereckı;5;Dašková Hana;44;Suveren.;BEZPP;289;2,98;1
7;Libereckı;6;Votoèek Jiøí;55;Suveren.;BEZPP;226;2,33;1
7;Libereckı;7;Bayramová Petra;38;Suveren.;SD;202;2,08;1
7;Libereckı;8;Hudec Tomáš;41;Suveren.;BEZPP;142;1,46;1
7;Libereckı;9;Breychová Marcela;33;Suveren.;BEZPP;177;1,82;1
7;Libereckı;10;Moèubová Simona;36;Suveren.;BEZPP;311;3,21;1
7;Libereckı;11;Kašpárková Lenka;47;Suveren.;SD;184;1,9;1
7;Libereckı;12;Jašíèková Zora;43;Suveren.;BEZPP;209;2,16;1
7;Libereckı;13;Foltr Rostislav;42;Suveren.;BEZPP;185;1,91;1
7;Libereckı;14;Radlová Martina;42;Suveren.;BEZPP;403;4,16;1
7;Libereckı;15;Uhrová Jiøina;62;Suveren.;SD;160;1,65;1
7;Libereckı;16;Nováková Miluše;29;Suveren.;BEZPP;241;2,49;1
7;Libereckı;17;Petráková Milena;55;Suveren.;BEZPP;305;3,15;1
8;Královéhradeckı;1;Procházka Jiøí;27;Suveren.;BEZPP;566;5,23;1
8;Královéhradeckı;2;Vejbìra Jiøí;52;Suveren.;SD;208;1,92;1
8;Královéhradeckı;3;Filipová Alena;63;Suveren.;Suveren.;282;2,6;1
8;Královéhradeckı;4;Štádler Tomáš;34;Suveren.;BEZPP;259;2,39;1
8;Královéhradeckı;5;Berák Miroslav;49;Suveren.;SD;113;1,04;1
8;Královéhradeckı;6;Voda Miroslav;65;Suveren.;BEZPP;158;1,46;1
8;Královéhradeckı;7;Kuelka Miloš;46;Suveren.;BEZPP;159;1,46;1
8;Královéhradeckı;8;Hodovalová Renata;41;Suveren.;BEZPP;217;2;1
8;Královéhradeckı;9;Varadínková Krianová Veronika;30;Suveren.;BEZPP;152;1,4;1
8;Královéhradeckı;10;Dufková Kateøina;24;Suveren.;BEZPP;396;3,66;1
8;Královéhradeckı;11;Melicharová Lenka;45;Suveren.;BEZPP;140;1,29;1
8;Královéhradeckı;12;Toman Aleš;30;Suveren.;BEZPP;125;1,15;1
8;Královéhradeckı;13;Pajkrt Stanislav;54;Suveren.;BEZPP;81;0,74;1
8;Královéhradeckı;14;Crha Jakub;24;Suveren.;BEZPP;113;1,04;1
8;Královéhradeckı;15;Fousek Josef;47;Suveren.;BEZPP;93;0,85;1
8;Královéhradeckı;16;Machová Hana;39;Suveren.;BEZPP;258;2,38;1
8;Královéhradeckı;17;Celbová Hana;40;Suveren.;BEZPP;280;2,58;1
8;Královéhradeckı;18;Veselá Ilona;49;Suveren.;BEZPP;365;3,37;1
8;Královéhradeckı;19;Váòová Vìra;60;Suveren.;BEZPP;192;1,77;1
8;Královéhradeckı;20;Vondráková Vladana;36;Suveren.;BEZPP;302;2,79;1
9;Pardubickı;1;Toppisch Wesselin;66;Suveren.;BEZPP;519;5,43;1
9;Pardubickı;2;Lederová Marta;51;Suveren.;BEZPP;361;3,77;1
9;Pardubickı;3;Stejskal Ota;45;Suveren.;BEZPP;196;2,05;1
9;Pardubickı;4;Neveèeøalová Vìra;55;Suveren.;Suveren.;341;3,56;1
9;Pardubickı;5;Mòuk Karel;38;Suveren.;BEZPP;259;2,71;1
9;Pardubickı;6;Sokolová Zuzana;44;Suveren.;SD;213;2,22;1
9;Pardubickı;7;Bárta Martin;37;Suveren.;BEZPP;201;2,1;1
9;Pardubickı;8;Šimák Ivo;51;Suveren.;BEZPP;123;1,28;1
9;Pardubickı;9;Dokoupil Radek;40;Suveren.;BEZPP;181;1,89;1
9;Pardubickı;10;Tomášek Jan;57;Suveren.;SD;74;0,77;1
9;Pardubickı;11;Slavík Jiøí;36;Suveren.;BEZPP;244;2,55;1
9;Pardubickı;12;Sršeò Miroslav;57;Suveren.;BEZPP;136;1,42;1
9;Pardubickı;13;Štolba Jaromír;39;Suveren.;BEZPP;209;2,18;1
9;Pardubickı;14;Sedláèková Alena;53;Suveren.;BEZPP;184;1,92;1
9;Pardubickı;15;Netolická Aneka;54;Suveren.;SD;113;1,18;1
9;Pardubickı;16;Lux Luboš;33;Suveren.;BEZPP;375;3,92;1
9;Pardubickı;17;Pecka Josef;56;Suveren.;BEZPP;244;2,55;1
9;Pardubickı;18;Hanus Ladislav;48;Suveren.;BEZPP;210;2,19;1
9;Pardubickı;19;Macáková Jaroslava;67;Suveren.;BEZPP;164;1,71;1
10;Vysoèina;1;Halásek František;65;Suveren.;SV SOS;338;4,02;1
10;Vysoèina;2;Kubíèková Balcarová Petra;30;Suveren.;BEZPP;300;3,57;1
10;Vysoèina;3;Obhlídal Zdenìk;57;Suveren.;Suveren.;128;1,52;1
10;Vysoèina;4;Koudelková Dana;52;Suveren.;BEZPP;391;4,65;1
10;Vysoèina;5;Kruík Vladimír;55;Suveren.;BEZPP;91;1,08;1
10;Vysoèina;6;Bejdáková Jitka;41;Suveren.;BEZPP;371;4,42;1
10;Vysoèina;7;Mahelová Jaroslava;55;Suveren.;BEZPP;233;2,77;1
10;Vysoèina;8;Tomášek Zdenìk;43;Suveren.;BEZPP;114;1,35;1
10;Vysoèina;9;Pátek Miloš;50;Suveren.;BEZPP;158;1,88;1
10;Vysoèina;10;Souèková Eva;67;Suveren.;BEZPP;157;1,87;1
10;Vysoèina;11;Rozmahel Zdenìk;48;Suveren.;BEZPP;115;1,37;1
10;Vysoèina;12;Tejkalová Jaroslava;49;Suveren.;BEZPP;53;0,63;1
10;Vysoèina;13;Novák Jiøí;57;Suveren.;BEZPP;98;1,16;1
10;Vysoèina;14;Kutílková Magdalena;45;Suveren.;BEZPP;106;1,26;1
10;Vysoèina;15;Ryvolová Vìra;52;Suveren.;BEZPP;139;1,65;1
10;Vysoèina;16;Šenekl František;59;Suveren.;BEZPP;89;1,06;1
10;Vysoèina;17;Hrabánek Jiøí;67;Suveren.;BEZPP;131;1,56;1
10;Vysoèina;18;Kulíková Kateøina;37;Suveren.;BEZPP;241;2,87;1
10;Vysoèina;19;Bízová Zdeòka;57;Suveren.;BEZPP;151;1,79;1
10;Vysoèina;20;Mìkota Michal;34;Suveren.;BEZPP;220;2,62;1
11;Jihomoravskı;1;Hudlíková Andrea;29;Suveren.;BEZPP;894;5,73;1
11;Jihomoravskı;2;Matouš Libor;39;Suveren.;BEZPP;343;2,2;1
11;Jihomoravskı;3;Døevojan Zbyšek;64;Suveren.;BEZPP;290;1,86;1
11;Jihomoravskı;4;Øezník František;51;Suveren.;BEZPP;500;3,2;1
11;Jihomoravskı;5;Èundrle Ivan;63;Suveren.;Doktoøi;727;4,66;1
11;Jihomoravskı;6;Petulová Alena;49;Suveren.;SD;229;1,46;1
11;Jihomoravskı;7;Haisová Anna;55;Suveren.;BEZPP;466;2,98;1
11;Jihomoravskı;8;Skácel Petr;63;Suveren.;Suveren.;109;0,69;1
11;Jihomoravskı;9;Hanák Pavel;48;Suveren.;BEZPP;248;1,59;1
11;Jihomoravskı;10;Tomek Marek;39;Suveren.;SD;172;1,1;1
11;Jihomoravskı;11;Pravdová Alena;48;Suveren.;BEZPP;159;1,02;1
11;Jihomoravskı;12;Slezák Stanislav;53;Suveren.;BEZPP;77;0,49;1
11;Jihomoravskı;13;Otáhal Jiøí;51;Suveren.;BEZPP;215;1,37;1
11;Jihomoravskı;14;Sedláèková Jaroslava;56;Suveren.;BEZPP;160;1,02;1
11;Jihomoravskı;15;Burger Jan;45;Suveren.;BEZPP;101;0,64;1
11;Jihomoravskı;16;Fuèík Zdenìk;48;Suveren.;BEZPP;79;0,5;1
11;Jihomoravskı;17;Koníèek Rostislav;58;Suveren.;BEZPP;182;1,16;1
11;Jihomoravskı;18;Rettegy Radoš;67;Suveren.;BEZPP;231;1,48;1
11;Jihomoravskı;19;Fialová Klára;27;Suveren.;BEZPP;202;1,29;1
11;Jihomoravskı;20;Rajnoha František;59;Suveren.;BEZPP;62;0,39;1
11;Jihomoravskı;21;Pırek Hubert;41;Suveren.;BEZPP;96;0,61;1
11;Jihomoravskı;22;Rùièková Vìra;43;Suveren.;BEZPP;197;1,26;1
11;Jihomoravskı;23;Hrdı Petr;45;Suveren.;BEZPP;181;1,16;1
11;Jihomoravskı;24;Vargová Lenka;42;Suveren.;BEZPP;294;1,88;1
11;Jihomoravskı;25;Urbánek Jiøí;52;Suveren.;BEZPP;40;0,25;1
11;Jihomoravskı;26;Šimšová Eva;31;Suveren.;BEZPP;59;0,37;1
11;Jihomoravskı;27;Bogora Roman;46;Suveren.;BEZPP;36;0,23;1
11;Jihomoravskı;28;Pešlová Jana;35;Suveren.;BEZPP;124;0,79;1
11;Jihomoravskı;29;Rychling Zdenìk;43;Suveren.;BEZPP;61;0,39;1
11;Jihomoravskı;30;Maštalíø Pavel;55;Suveren.;BEZPP;29;0,18;1
11;Jihomoravskı;31;Dušek Jiøí;45;Suveren.;BEZPP;75;0,48;1
11;Jihomoravskı;32;Budíková Radmila;53;Suveren.;BEZPP;90;0,57;1
11;Jihomoravskı;33;Ondrová Lucie;31;Suveren.;BEZPP;114;0,73;1
11;Jihomoravskı;34;Buèková Jana;28;Suveren.;BEZPP;144;0,92;1
12;Olomouckı;1;Rytíø Jan;41;Suveren.;SD;785;6,52;1
12;Olomouckı;2;Orel Ladislav;47;Suveren.;Suveren.;430;3,57;1
12;Olomouckı;3;Èehovská Eva;40;Suveren.;BEZPP;521;4,33;1
12;Olomouckı;4;Šmotková Alena;43;Suveren.;BEZPP;425;3,53;1
12;Olomouckı;5;Ferenc Bohumil;42;Suveren.;SD;165;1,37;1
12;Olomouckı;6;Šimanskı Robert;35;Suveren.;BEZPP;344;2,86;1
12;Olomouckı;7;Subotová Vìra;51;Suveren.;SD;102;0,84;1
12;Olomouckı;8;Wiedermann Mario;48;Suveren.;BEZPP;88;0,73;1
12;Olomouckı;9;Kobza Bronislav;46;Suveren.;BEZPP;120;0,99;1
12;Olomouckı;10;Chytilová Michaela;35;Suveren.;BEZPP;230;1,91;1
12;Olomouckı;11;Stejskal Vladimír;49;Suveren.;BEZPP;163;1,35;1
12;Olomouckı;12;Holánek Petr;48;Suveren.;BEZPP;169;1,4;1
12;Olomouckı;13;Homola Eduard;42;Suveren.;BEZPP;111;0,92;1
12;Olomouckı;14;Maceják Marek;39;Suveren.;SD;89;0,74;1
12;Olomouckı;15;Dömisch Michal;37;Suveren.;BEZPP;131;1,08;1
12;Olomouckı;16;Boøuta Rostislav;28;Suveren.;SD;126;1,04;1
12;Olomouckı;17;Rozsívalová Jana;41;Suveren.;BEZPP;261;2,17;1
12;Olomouckı;18;Sedláèková Marta;40;Suveren.;BEZPP;176;1,46;1
12;Olomouckı;19;Adam Milan;57;Suveren.;SD;134;1,11;1
12;Olomouckı;20;Vitásková Denisa;22;Suveren.;BEZPP;312;2,59;1
12;Olomouckı;21;Haitmar Vladimír;62;Suveren.;BEZPP;183;1,52;1
12;Olomouckı;22;Dosoudil Petr;34;Suveren.;Suveren.;293;2,43;1
12;Olomouckı;23;Hatlapatková Vladimíra;58;Suveren.;Suveren.;329;2,73;1
13;Zlínskı;1;Muroò Pavel;51;Suveren.;BEZPP;341;4,46;1
13;Zlínskı;2;Šindelka Stanislav;51;Suveren.;BEZPP;251;3,28;1
13;Zlínskı;3;Tesaøíková Jana;46;Suveren.;BEZPP;362;4,73;1
13;Zlínskı;4;Lišková Renata;39;Suveren.;SD;294;3,84;1
13;Zlínskı;5;Švarc Petr;30;Suveren.;BEZPP;65;0,85;1
13;Zlínskı;6;aludek Jindøich;55;Suveren.;BEZPP;208;2,72;1
13;Zlínskı;7;Švachová Vìra;54;Suveren.;SD;135;1,76;1
13;Zlínskı;8;Ryšánek Josef;31;Suveren.;BEZPP;162;2,12;1
13;Zlínskı;9;Rubintová Eva;42;Suveren.;BEZPP;107;1,4;1
13;Zlínskı;10;Kunetek Miloslav;48;Suveren.;Suveren.;145;1,89;1
13;Zlínskı;11;Vašáková Lenka;47;Suveren.;BEZPP;186;2,43;1
13;Zlínskı;12;Gøešáková Dana;49;Suveren.;BEZPP;165;2,16;1
13;Zlínskı;13;Kuèera Ladislav;55;Suveren.;BEZPP;65;0,85;1
13;Zlínskı;14;Pavlínová Marie;46;Suveren.;BEZPP;137;1,79;1
13;Zlínskı;15;Konvièná Iveta;26;Suveren.;BEZPP;128;1,67;1
13;Zlínskı;16;Spálovská Helena;52;Suveren.;BEZPP;125;1,63;1
13;Zlínskı;17;Dovrtìlová Bronislava;40;Suveren.;BEZPP;93;1,21;1
13;Zlínskı;18;Vališ Kateøina;27;Suveren.;BEZPP;83;1,08;1
13;Zlínskı;19;Rıznar Vladislav;39;Suveren.;BEZPP;163;2,13;1
13;Zlínskı;20;Novák Michal;21;Suveren.;BEZPP;155;2,02;1
13;Zlínskı;21;Mikulicová Marie;53;Suveren.;BEZPP;210;2,74;1
13;Zlínskı;22;Janalíková Milada;23;Suveren.;BEZPP;174;2,27;1
14;Moravskoslezskı;1;Bobošíková Jana;45;Suveren.;"""21""";6 335;26,57;1
14;Moravskoslezskı;2;Pavlíèek Zdenìk;42;Suveren.;BEZPP;1 297;5,44;1
14;Moravskoslezskı;3;Szotkowski Jan;57;Suveren.;HNPD;772;3,23;1
14;Moravskoslezskı;4;Koruna Pavel;41;Suveren.;BEZPP;1 023;4,29;1
14;Moravskoslezskı;5;Fanèoviè Petr;30;Suveren.;SD;501;2,1;1
14;Moravskoslezskı;6;Machura Lukáš;31;Suveren.;BEZPP;451;1,89;1
14;Moravskoslezskı;7;Bílská Jitka;50;Suveren.;Suveren.;404;1,69;1
14;Moravskoslezskı;8;Górecká Danuše;48;Suveren.;HNPD;587;2,46;1
14;Moravskoslezskı;9;Ïurica Otto;43;Suveren.;BEZPP;189;0,79;1
14;Moravskoslezskı;10;Swaczyna Tomáš;33;Suveren.;BEZPP;499;2,09;1
14;Moravskoslezskı;11;Rená anet;37;Suveren.;BEZPP;610;2,55;1
14;Moravskoslezskı;12;Pospìch Lumír;51;Suveren.;BEZPP;299;1,25;1
14;Moravskoslezskı;13;Holek Stanislav;60;Suveren.;BEZPP;298;1,24;1
14;Moravskoslezskı;14;Smetana Vladimír;56;Suveren.;BEZPP;113;0,47;1
14;Moravskoslezskı;15;Hronec Ivan;65;Suveren.;BEZPP;166;0,69;1
14;Moravskoslezskı;16;Štìdroò Radoslav;55;Suveren.;SP;183;0,76;1
14;Moravskoslezskı;17;Šimèík Pavel;43;Suveren.;Suveren.;194;0,81;1
14;Moravskoslezskı;18;Skoták Miroslav;56;Suveren.;BEZPP;110;0,46;1
14;Moravskoslezskı;19;Šimíèek Jiljí;71;Suveren.;BEZPP;95;0,39;1
14;Moravskoslezskı;20;Ziman Tomáš;24;Suveren.;Suveren.;269;1,12;1
14;Moravskoslezskı;21;Vranayová Iveta;44;Suveren.;BEZPP;555;2,32;1
14;Moravskoslezskı;22;Chylek Josef;57;Suveren.;BEZPP;239;1;1
14;Moravskoslezskı;23;Horáèek Jiøí;54;Suveren.;BEZPP;170;0,71;1
14;Moravskoslezskı;24;Tomica Antonín;57;Suveren.;HNPD;193;0,8;1
14;Moravskoslezskı;25;Jung Jaroslav;28;Suveren.;BEZPP;288;1,2;1
14;Moravskoslezskı;26;Cindrièová Silvie;32;Suveren.;BEZPP;149;0,62;1
