districtNumber;districtName;orderList;name;age;nomParty;membParty;votes;votesShare;minor
6;Ústeckı;26;Vrána Zdenìk;72;SZR;BEZPP;5;0,28;1
7;Libereckı;1;Šolc Jiøí;28;SZR;BEZPP;81;5,63;1
7;Libereckı;2;Grund Otakar;58;SZR;BEZPP;41;2,85;1
7;Libereckı;3;Erlebach Josef;61;SZR;BEZPP;11;0,76;1
7;Libereckı;5;Jansa Bøetislav;56;SZR;BEZPP;31;2,15;1
7;Libereckı;6;Gradošová Iveta;43;SZR;BEZPP;20;1,39;1
7;Libereckı;7;Jelínek Milan;50;SZR;BEZPP;18;1,25;1
7;Libereckı;8;Matoušek Václav;51;SZR;BEZPP;24;1,67;1
7;Libereckı;9;Turnovec Ivan;62;SZR;BEZPP;20;1,39;1
7;Libereckı;10;Runátová Radana;44;SZR;BEZPP;19;1,32;1
7;Libereckı;11;Moèubová Simona;32;SZR;BEZPP;36;2,5;1
7;Libereckı;12;Veèerníková Dagmar;55;SZR;BEZPP;12;0,83;1
7;Libereckı;13;Kroupa Aleš;45;SZR;BEZPP;23;1,6;1
7;Libereckı;14;Hajnová Hana;60;SZR;SZR;8;0,55;1
7;Libereckı;15;Sadílková Jana;61;SZR;SZR;9;0,62;1
7;Libereckı;16;Jiøišová Helena;60;SZR;BEZPP;9;0,62;1
7;Libereckı;17;Bulíøová Anna;60;SZR;BEZPP;9;0,62;1
8;Královéhradeckı;1;Karban David;26;SZR;BEZPP;67;3,78;1
8;Královéhradeckı;2;Crha Vítìzslav;48;SZR;BEZPP;60;3,38;1
8;Královéhradeckı;3;Hanè Jiøí;38;SZR;BEZPP;33;1,86;1
8;Královéhradeckı;4;Plachetková Iva;61;SZR;SZR;33;1,86;1
8;Královéhradeckı;5;Praáková Nadìda;42;SZR;SZR;31;1,75;1
8;Královéhradeckı;6;Mádle Vladimír;25;SZR;BEZPP;34;1,92;1
8;Královéhradeckı;7;Øíhová Vìra;48;SZR;BEZPP;28;1,58;1
8;Královéhradeckı;8;Demlová Marta;38;SZR;BEZPP;40;2,25;1
8;Královéhradeckı;9;Pánek Milan;47;SZR;BEZPP;28;1,58;1
8;Královéhradeckı;10;Bro Marcel;38;SZR;BEZPP;37;2,09;1
8;Královéhradeckı;11;Pajkrt Stanislav;50;SZR;BEZPP;8;0,45;1
8;Královéhradeckı;12;Šafáøová Eva;44;SZR;BEZPP;10;0,56;1
8;Královéhradeckı;13;Škarydková Jaroslava;57;SZR;BEZPP;18;1,01;1
8;Královéhradeckı;14;Charousek Otakar;45;SZR;BEZPP;20;1,12;1
9;Pardubickı;1;Smílek Jaroslav;48;SZR;BEZPP;48;3,31;1
9;Pardubickı;2;Patøièná Jitka;37;SZR;SZR;46;3,17;1
9;Pardubickı;3;Neveèeøalová Vìra;51;SZR;BEZPP;37;2,55;1
9;Pardubickı;4;Štusák Karel;22;SZR;BEZPP;46;3,17;1
9;Pardubickı;5;Peltanová Marcela;44;SZR;BEZPP;35;2,41;1
9;Pardubickı;6;Kubínová Michaela;33;SZR;BEZPP;41;2,83;1
9;Pardubickı;7;Bulvová Vìra;37;SZR;BEZPP;35;2,41;1
9;Pardubickı;8;Oravcová Miroslava;35;SZR;BEZPP;19;1,31;1
9;Pardubickı;9;Kubín Josef;55;SZR;BEZPP;30;2,07;1
10;Vysoèina;1;Obhlídal Zdenìk;53;SZR;SZR;44;4,28;1
10;Vysoèina;2;Kruík Vladimír;51;SZR;BEZPP;21;2,04;1
10;Vysoèina;3;Kudrnáèová Jaromíra;52;SZR;BEZPP;11;1,07;1
10;Vysoèina;4;Šindeláø Miroslav;63;SZR;BEZPP;14;1,36;1
10;Vysoèina;5;Novák Jiøí;53;SZR;SZR;12;1,16;1
10;Vysoèina;6;Bartoò Stanislav;51;SZR;BEZPP;11;1,07;1
10;Vysoèina;7;Kotouèková Jana;48;SZR;BEZPP;28;2,72;1
10;Vysoèina;8;Èech Aleš;54;SZR;SZR;31;3,01;1
10;Vysoèina;9;Rùièková Olga;33;SZR;BEZPP;43;4,18;1
10;Vysoèina;10;Šindeláøová Jaroslava;61;SZR;BEZPP;13;1,26;1
11;Jihomoravskı;1;Pìta Petr;38;SZR;BEZPP;65;3,82;1
11;Jihomoravskı;2;Rádl Michal;38;SZR;SZR;50;2,94;1
11;Jihomoravskı;3;Jiøíková Vladislava;34;SZR;BEZPP;17;1;1
11;Jihomoravskı;4;Dvoøák Antonín;69;SZR;BEZPP;18;1,06;1
11;Jihomoravskı;5;Valášek Luboš;44;SZR;BEZPP;49;2,88;1
11;Jihomoravskı;6;Kašpar Zdenìk;48;SZR;BEZPP;24;1,41;1
11;Jihomoravskı;7;Bareš Josef;26;SZR;BEZPP;31;1,82;1
11;Jihomoravskı;8;Zima Jiøí;44;SZR;BEZPP;13;0,76;1
11;Jihomoravskı;9;Øehulka Jan;50;SZR;BEZPP;28;1,64;1
11;Jihomoravskı;10;Zahradníková Marie;64;SZR;BEZPP;21;1,23;1
11;Jihomoravskı;11;Walter Jaromír;47;SZR;BEZPP;7;0,41;1
11;Jihomoravskı;12;Machová Lenka;34;SZR;BEZPP;33;1,94;1
11;Jihomoravskı;13;Kouøilová Marcela;38;SZR;BEZPP;38;2,23;1
11;Jihomoravskı;14;Kašparová Jaroslava;45;SZR;BEZPP;9;0,53;1
11;Jihomoravskı;15;Formanová Dana;36;SZR;BEZPP;35;2,06;1
11;Jihomoravskı;16;Pırek Hubert;37;SZR;BEZPP;16;0,94;1
11;Jihomoravskı;17;Forgáè Igor;37;SZR;BEZPP;19;1,11;1
11;Jihomoravskı;18;Zadorová Gabriela;42;SZR;BEZPP;11;0,64;1
11;Jihomoravskı;19;Jarošová Boena;58;SZR;BEZPP;5;0,29;1
11;Jihomoravskı;20;Reiterová Vìra;64;SZR;BEZPP;3;0,17;1
12;Olomouckı;1;Kaucká Lucie;28;SZR;BEZPP;97;5,96;1
12;Olomouckı;2;Skoupı Kamil;60;SZR;BEZPP;44;2,7;1
12;Olomouckı;3;Roháèová Drahomíra;43;SZR;BEZPP;13;0,79;1
12;Olomouckı;4;Holeèková Monika;40;SZR;BEZPP;38;2,33;1
12;Olomouckı;5;Orel Ladislav;43;SZR;BEZPP;41;2,51;1
12;Olomouckı;6;Šindlerová Dita;35;SZR;BEZPP;23;1,41;1
12;Olomouckı;7;Doèkalová Andrea;30;SZR;BEZPP;36;2,21;1
12;Olomouckı;8;Polách Pavel;48;SZR;BEZPP;26;1,59;1
12;Olomouckı;9;Talašová Marie;45;SZR;BEZPP;29;1,78;1
12;Olomouckı;10;Hatlapatková Vladimíra;54;SZR;SZR;28;1,72;1
12;Olomouckı;11;Stejskal Vladimír;45;SZR;BEZPP;21;1,29;1
12;Olomouckı;12;Válek Jiøí;30;SZR;BEZPP;18;1,1;1
12;Olomouckı;13;Smolka Miloslav;57;SZR;BEZPP;6;0,36;1
12;Olomouckı;14;Justra Petr;43;SZR;BEZPP;5;0,3;1
12;Olomouckı;15;Jarošová Ludmila;49;SZR;BEZPP;13;0,79;1
12;Olomouckı;16;Zdráhal Robert;49;SZR;BEZPP;5;0,3;1
12;Olomouckı;17;Rosmanik Petr;57;SZR;BEZPP;16;0,98;1
12;Olomouckı;18;Zink Reinhold;66;SZR;SZR;6;0,36;1
12;Olomouckı;19;Šindler Tomáš;36;SZR;BEZPP;6;0,36;1
12;Olomouckı;20;Tandlerová Marcela;59;SZR;BEZPP;5;0,3;1
12;Olomouckı;21;Mièka Jan;36;SZR;BEZPP;11;0,67;1
12;Olomouckı;22;Prokeš Michal;21;SZR;BEZPP;3;0,18;1
12;Olomouckı;23;Gálíková Nadìda;46;SZR;BEZPP;2;0,12;1
13;Zlínskı;1;Hradil Petr;41;SZR;BEZPP;64;4,55;1
13;Zlínskı;2;Valchaø Pavel;43;SZR;BEZPP;30;2,13;1
13;Zlínskı;3;Janoš Vojtìch;44;SZR;BEZPP;15;1,06;1
13;Zlínskı;4;Kunetek Miloslav;44;SZR;SZR;33;2,34;1
13;Zlínskı;5;Junák Miroslav;36;SZR;SZR;13;0,92;1
13;Zlínskı;6;Procházka Richard;38;SZR;BEZPP;18;1,28;1
13;Zlínskı;7;Bednáø Edgar;46;SZR;BEZPP;33;2,34;1
13;Zlínskı;8;Šimèíková Anna;43;SZR;SZR;13;0,92;1
13;Zlínskı;9;Frydrych Stanislav;38;SZR;BEZPP;21;1,49;1
13;Zlínskı;10;Molek Antonín;47;SZR;BEZPP;41;2,91;1
13;Zlínskı;11;Škoròa Libor;29;SZR;BEZPP;17;1,2;1
13;Zlínskı;12;Èíhal Radomír;38;SZR;SZR;13;0,92;1
13;Zlínskı;13;Zahradníèek Martin;32;SZR;BEZPP;20;1,42;1
13;Zlínskı;14;Šimèík Robert;37;SZR;SZR;23;1,63;1
13;Zlínskı;15;Pálková Šárka;24;SZR;SZR;30;2,13;1
13;Zlínskı;16;Králík Daniel;29;SZR;BEZPP;12;0,85;1
13;Zlínskı;17;Machová Simona;41;SZR;BEZPP;19;1,35;1
13;Zlínskı;18;Vašica Marek;30;SZR;BEZPP;16;1,13;1
13;Zlínskı;19;Stromšíková Jaroslava;40;SZR;BEZPP;19;1,35;1
13;Zlínskı;20;Tobola Radek;28;SZR;BEZPP;1;0,07;1
13;Zlínskı;21;ilinskı Jiøí;38;SZR;BEZPP;0;0;1
13;Zlínskı;22;Vymazalová Kateøina;23;SZR;BEZPP;4;0,28;1
14;Moravskoslezskı;1;Czasch Petr;45;SZR;BEZPP;230;6,73;1
14;Moravskoslezskı;2;Bílská Jitka;46;SZR;SZR;92;2,69;1
14;Moravskoslezskı;3;Vojáèek Jiøí;58;SZR;BEZPP;76;2,22;1
14;Moravskoslezskı;4;Dokoupil Ivo;40;SZR;BEZPP;64;1,87;1
14;Moravskoslezskı;5;Kodoò Vladimír;52;SZR;BEZPP;65;1,9;1
14;Moravskoslezskı;6;Liškutín Jiøí;49;SZR;BEZPP;49;1,43;1
14;Moravskoslezskı;7;Veèerek Mario;31;SZR;BEZPP;67;1,96;1
14;Moravskoslezskı;8;Kadlubiec Leoš;38;SZR;BEZPP;31;0,9;1
14;Moravskoslezskı;9;Pecha Rostislav;36;SZR;SZR;22;0,64;1
14;Moravskoslezskı;10;Šimèík Pavel;39;SZR;BEZPP;36;1,05;1
14;Moravskoslezskı;11;Šigut Petr;43;SZR;BEZPP;35;1,02;1
14;Moravskoslezskı;12;Horniaková Alena;34;SZR;BEZPP;23;0,67;1
14;Moravskoslezskı;13;Németh Martin;31;SZR;BEZPP;13;0,38;1
14;Moravskoslezskı;14;Slavická Julie;55;SZR;BEZPP;24;0,7;1
14;Moravskoslezskı;15;Palyza Viktor;29;SZR;BEZPP;32;0,93;1
14;Moravskoslezskı;16;Weisz Josef;63;SZR;SZR;21;0,61;1
14;Moravskoslezskı;17;Juøicová Taána;41;SZR;BEZPP;44;1,28;1
14;Moravskoslezskı;18;Hájek Václav;58;SZR;BEZPP;18;0,52;1
14;Moravskoslezskı;19;Fedora Jan;50;SZR;BEZPP;7;0,2;1
14;Moravskoslezskı;20;Vavrincová Mária;37;SZR;BEZPP;27;0,79;1
14;Moravskoslezskı;21;Šalamon Radovan;29;SZR;BEZPP;10;0,29;1
14;Moravskoslezskı;22;Kašper Radim;28;SZR;BEZPP;7;0,2;1
14;Moravskoslezskı;23;Štìpánková Alena;25;SZR;BEZPP;46;1,34;1
14;Moravskoslezskı;24;Sanitrák Dalibor;51;SZR;BEZPP;28;0,82;1
14;Moravskoslezskı;25;Szalbot Pavel;52;SZR;BEZPP;43;1,25;1
14;Moravskoslezskı;26;Jungwirthová Anna;49;SZR;BEZPP;8;0,23;1
14;Moravskoslezskı;27;Chmelaøová Antonia;42;SZR;BEZPP;9;0,26;1
14;Moravskoslezskı;28;Krecl Vojmír;62;SZR;BEZPP;4;0,11;1
14;Moravskoslezskı;29;Beinhauerová Milena;55;SZR;BEZPP;13;0,38;1
14;Moravskoslezskı;30;Meca Karel;54;SZR;BEZPP;5;0,14;1
14;Moravskoslezskı;31;Rubal Petr;63;SZR;BEZPP;18;0,52;1
14;Moravskoslezskı;32;Toman Stanislav;58;SZR;BEZPP;14;0,41;1
14;Moravskoslezskı;33;Oravec František;48;SZR;BEZPP;11;0,32;1
14;Moravskoslezskı;34;Stoch Karel;28;SZR;BEZPP;2;0,05;1
14;Moravskoslezskı;35;Smítal Jaromír;39;SZR;BEZPP;2;0,05;1
14;Moravskoslezskı;36;Kolejová Marcela;31;SZR;BEZPP;5;0,14;1
6;Ústeckı;1;Svoboda Pavel;63;ÈHNJ;ÈHNJ;12;5,55;1
6;Ústeckı;2;Olejník Andrej;65;ÈHNJ;ÈHNJ;9;4,16;1
6;Ústeckı;3;Danišová Jaroslava;59;ÈHNJ;ÈSNS;5;2,31;1
6;Ústeckı;4;Andráš Karel;71;ÈHNJ;BEZPP;6;2,77;1
6;Ústeckı;5;Severa Jiøí;55;ÈHNJ;ÈHNJ;7;3,24;1
6;Ústeckı;6;Koubová Jana;64;ÈHNJ;ÈHNJ;5;2,31;1
6;Ústeckı;7;Olejník Miroslav;45;ÈHNJ;ÈHNJ;8;3,7;1
6;Ústeckı;8;Nováèková Alena;28;ÈHNJ;BEZPP;9;4,16;1
6;Ústeckı;9;Doubravskı Petr;33;ÈHNJ;ÈHNJ;6;2,77;1
6;Ústeckı;10;Jodasová Marcela;31;ÈHNJ;BEZPP;5;2,31;1
6;Ústeckı;11;Rytych Jaroslav;62;ÈHNJ;ÈHNJ;2;0,92;1
6;Ústeckı;12;Sobotková Martina;31;ÈHNJ;BEZPP;1;0,46;1
6;Ústeckı;13;Janda Jiøí;52;ÈHNJ;BEZPP;5;2,31;1
6;Ústeckı;14;Jodas David;29;ÈHNJ;BEZPP;4;1,85;1
6;Ústeckı;15;Doubravskı Miroslav;71;ÈHNJ;ÈHNJ;2;0,92;1
6;Ústeckı;16;Šámal Jiøí;43;ÈHNJ;BEZPP;2;0,92;1
6;Ústeckı;17;Jakoubek Jindøich;56;ÈHNJ;BEZPP;4;1,85;1
6;Ústeckı;18;Šimek Miroslav;29;ÈHNJ;ÈHNJ;2;0,92;1
6;Ústeckı;19;Svoboda Petr;33;ÈHNJ;ÈHNJ;2;0,92;1
6;Ústeckı;20;Malá Boena;59;ÈHNJ;ÈHNJ;2;0,92;1
6;Ústeckı;21;Felgr Jiøí;62;ÈHNJ;ÈHNJ;0;0;1
6;Ústeckı;22;Veszpremí Josef;46;ÈHNJ;BEZPP;0;0;1
1;Hl. m. Praha;1;Hrdina Jiøí;53;BPS;BPS;80;7,45;1
1;Hl. m. Praha;2;Zámeèník Miroslav;52;BPS;BEZPP;39;3,63;1
1;Hl. m. Praha;3;Dumková Vìra;37;BPS;BEZPP;88;8,2;1
2;Støedoèeskı;1;Nos Josef;57;BPS;BEZPP;94;6,02;1
3;Jihoèeskı;1;Moudrı Karel;58;BPS;BEZPP;32;7,67;1
4;Plzeòskı;1;Kolouch Pavel;35;BPS;BEZPP;13;3,65;1
4;Plzeòskı;2;Pudelskı Štefan;37;BPS;BEZPP;17;4,77;1
4;Plzeòskı;3;Vondøich Vladimír;40;BPS;BEZPP;9;2,52;1
4;Plzeòskı;4;Niederle David;26;BPS;BEZPP;24;6,74;1
5;Karlovarskı;1;Zámeèník Tomáš;36;BPS;BEZPP;12;5,79;1
5;Karlovarskı;2;Kaiser Martin;34;BPS;BEZPP;25;12,07;1
5;Karlovarskı;3;Lintemer Petr;37;BPS;BEZPP;22;10,62;1
6;Ústeckı;1;Ryba Martin;39;BPS;BEZPP;26;5,75;1
6;Ústeckı;2;Boèek Bohuslav;53;BPS;BEZPP;19;4,2;1
6;Ústeckı;3;Kruška Karel;56;BPS;BEZPP;10;2,21;1
6;Ústeckı;4;Radoò Miroslav;32;BPS;BEZPP;12;2,65;1
6;Ústeckı;5;Rusín Zdenìk;36;BPS;BEZPP;24;5,3;1
6;Ústeckı;6;Baantová Jitka;30;BPS;BEZPP;14;3,09;1
6;Ústeckı;7;Hanzlík Tomáš;35;BPS;BEZPP;25;5,53;1
7;Libereckı;1;Fuèík Tomáš;40;BPS;BEZPP;30;9,83;1
7;Libereckı;2;Gros Petr;35;BPS;BEZPP;34;11,14;1
7;Libereckı;3;Nezdara Tomáš;24;BPS;BEZPP;21;6,88;1
8;Královéhradeckı;1;Urbánek Jaroslav;47;BPS;BEZPP;30;7,89;1
8;Královéhradeckı;2;Gambold Dalajn;53;BPS;BEZPP;30;7,89;1
9;Pardubickı;1;Lisoò Igor;47;BPS;BEZPP;20;6,19;1
10;Vysoèina;1;Vodièková Eva;35;BPS;BEZPP;18;6,14;1
11;Jihomoravskı;1;Šenkıøová Kateøina;22;BPS;BEZPP;40;6,79;1
12;Olomouckı;1;Koutskı Radovan;48;BPS;ODA;12;6,55;1
13;Zlínskı;1;Kropík Pavel;24;BPS;BEZPP;20;5,97;1
14;Moravskoslezskı;1;Hrdina Jonáš;23;BPS;BEZPP;39;9,17;1
11;Jihomoravskı;1;Hamerskı Milan;33;LiRA;LiRA;19;7,5;1
11;Jihomoravskı;2;Linkov Václav;27;LiRA;LiRA;12;4,74;1
11;Jihomoravskı;3;Vašíèková Gita;23;LiRA;BEZPP;16;6,32;1
11;Jihomoravskı;5;Diváckı Roman;23;LiRA;BEZPP;6;2,37;1
11;Jihomoravskı;6;Al-Kheir Fady;24;LiRA;BEZPP;8;3,16;1
11;Jihomoravskı;7;Svobodová Klára;22;LiRA;BEZPP;9;3,55;1
11;Jihomoravskı;8;Roseckı Èenìk;34;LiRA;BEZPP;6;2,37;1
11;Jihomoravskı;9;Rous Roman;33;LiRA;BEZPP;9;3,55;1
11;Jihomoravskı;10;Straovskı Oldøich;26;LiRA;BEZPP;5;1,97;1
11;Jihomoravskı;11;Neyedlı Jiøí;34;LiRA;BEZPP;2;0,79;1
11;Jihomoravskı;12;Berousek Jan;27;LiRA;BEZPP;12;4,74;1
11;Jihomoravskı;13;Èolakov Miroslav;27;LiRA;BEZPP;3;1,18;1
11;Jihomoravskı;14;Novák Vojtìch;29;LiRA;BEZPP;3;1,18;1
11;Jihomoravskı;15;Kalenskı Lukáš;27;LiRA;LiRA;0;0;1
11;Jihomoravskı;16;Kuelka Jan;31;LiRA;LiRA;2;0,79;1
11;Jihomoravskı;17;Stanislav Radek;35;LiRA;BEZPP;1;0,39;1
11;Jihomoravskı;18;Pilous Derek;31;LiRA;LiRA;3;1,18;1
11;Jihomoravskı;19;Weiss Pavel;26;LiRA;LiRA;4;1,58;1
11;Jihomoravskı;20;Sedláèek Marek;29;LiRA;LiRA;2;0,79;1
1;Hl. m. Praha;1;Bahník Petr;38;PaS;BEZPP;64;6,83;1
1;Hl. m. Praha;2;Èejka Martin;31;PaS;NSJ;16;1,7;1
1;Hl. m. Praha;3;Kretschmer Michal;62;PaS;BEZPP;12;1,28;1
1;Hl. m. Praha;4;Chovanec František;36;PaS;BEZPP;9;0,96;1
1;Hl. m. Praha;5;Drbohlav Jan;58;PaS;BEZPP;19;2,02;1
1;Hl. m. Praha;6;Zaspal Václav;75;PaS;BEZPP;4;0,42;1
1;Hl. m. Praha;7;Zeman Stanislav;54;PaS;BEZPP;24;2,56;1
1;Hl. m. Praha;8;Hanták Vladimír;67;PaS;BEZPP;5;0,53;1
1;Hl. m. Praha;9;Kebrle Vladimír;57;PaS;BEZPP;4;0,42;1
1;Hl. m. Praha;10;Petøivalskı Jiøí;23;PaS;BEZPP;23;2,45;1
1;Hl. m. Praha;11;Kindler Kryštof;28;PaS;NSJ;6;0,64;1
1;Hl. m. Praha;12;Fryè Petr;28;PaS;NSJ;23;2,45;1
1;Hl. m. Praha;13;Svatoš Jiøí;24;PaS;BEZPP;8;0,85;1
1;Hl. m. Praha;14;Boriková Martina;21;PaS;BEZPP;19;2,02;1
1;Hl. m. Praha;15;Tauš Martin;23;PaS;BEZPP;8;0,85;1
1;Hl. m. Praha;16;Hanzlíèková Jana;49;PaS;BEZPP;5;0,53;1
1;Hl. m. Praha;17;Horák Tomáš;21;PaS;BEZPP;10;1,06;1
1;Hl. m. Praha;18;Èermák Petr;26;PaS;BEZPP;11;1,17;1
1;Hl. m. Praha;19;Bínová Marta;58;PaS;BEZPP;7;0,74;1
1;Hl. m. Praha;20;Moravcová Jana;64;PaS;BEZPP;0;0;1
1;Hl. m. Praha;21;Šafáø Jiøí;28;PaS;BEZPP;1;0,1;1
2;Støedoèeskı;1;Èervenka František;40;PaS;NSJ;44;2,2;1
2;Støedoèeskı;2;Broj Jan;74;PaS;DSSS;34;1,7;1
2;Støedoèeskı;3;Valeš Petr;28;PaS;PaS;73;3,66;1
2;Støedoèeskı;4;Sailer Milan;42;PaS;BEZPP;23;1,15;1
2;Støedoèeskı;5;Hoøejš Luboš;46;PaS;BEZPP;34;1,7;1
2;Støedoèeskı;6;Lípa Jaroslav;70;PaS;RSZML;16;0,8;1
2;Støedoèeskı;7;Vrtík Jan;28;PaS;NSJ;19;0,95;1
2;Støedoèeskı;8;Kohlík František;46;PaS;NSJ;10;0,5;1
2;Støedoèeskı;9;Rosenhöfer Radek;31;PaS;NSJ;11;0,55;1
2;Støedoèeskı;10;Ulrychová Marie;60;PaS;RSZML;18;0,9;1
2;Støedoèeskı;11;Habal Karel;55;PaS;BEZPP;13;0,65;1
2;Støedoèeskı;12;Fleišer Jaroslav;37;PaS;BEZPP;42;2,1;1
2;Støedoèeskı;13;Ostatková Marie;60;PaS;BEZPP;8;0,4;1
2;Støedoèeskı;14;Èervenı Michal;24;PaS;BEZPP;13;0,65;1
2;Støedoèeskı;15;Pìnkava Jaroslav;54;PaS;NSJ;6;0,3;1
2;Støedoèeskı;16;Chvorinov Michal;35;PaS;NSJ;7;0,35;1
2;Støedoèeskı;17;Èermák Jaroslav;47;PaS;BEZPP;14;0,7;1
2;Støedoèeskı;18;Plecitı Rostislav;21;PaS;BEZPP;9;0,45;1
2;Støedoèeskı;19;Bunda Jiøí;26;PaS;NSJ;19;0,95;1
2;Støedoèeskı;20;Kubík Tomáš;25;PaS;BEZPP;12;0,6;1
2;Støedoèeskı;21;Kotek David;28;PaS;BEZPP;7;0,35;1
2;Støedoèeskı;22;Zikán Zbynìk;33;PaS;BEZPP;5;0,25;1
2;Støedoèeskı;23;Hájek Michal;28;PaS;BEZPP;5;0,25;1
2;Støedoèeskı;24;Indra Petr;22;PaS;BEZPP;11;0,55;1
2;Støedoèeskı;25;Pavelka Lukáš;27;PaS;BEZPP;11;0,55;1
2;Støedoèeskı;26;Hájek Stanislav;26;PaS;BEZPP;3;0,15;1
2;Støedoèeskı;27;Mráz Jiøí;54;PaS;BEZPP;3;0,15;1
2;Støedoèeskı;28;Èermák Jan;28;PaS;BEZPP;6;0,3;1
3;Jihoèeskı;1;Štìpánek Jiøí;34;PaS;DS;25;3,6;1
3;Jihoèeskı;2;Hamet Tomáš;38;PaS;NSJ;16;2,3;1
3;Jihoèeskı;3;Rùièka František;64;PaS;BEZPP;35;5,04;1
3;Jihoèeskı;4;Malı Ladislav;60;PaS;DS;7;1;1
3;Jihoèeskı;5;Mrúz Jaroslav;45;PaS;BEZPP;15;2,16;1
3;Jihoèeskı;6;amboch Michal;25;PaS;NSJ;16;2,3;1
3;Jihoèeskı;7;Kessner Petr;21;PaS;BEZPP;33;4,75;1
3;Jihoèeskı;8;Krbúšik Marián;48;PaS;BEZPP;9;1,29;1
3;Jihoèeskı;9;Kadleèík Martin;26;PaS;NSJ;27;3,89;1
3;Jihoèeskı;10;Hartman Josef;26;PaS;BEZPP;27;3,89;1
4;Plzeòskı;1;Prokùpek Václav;33;PaS;BEZPP;53;4,88;1
4;Plzeòskı;2;Skalskı Vít;33;PaS;NSJ;31;2,85;1
4;Plzeòskı;3;Jeènı Ladislav;29;PaS;BEZPP;13;1,19;1
4;Plzeòskı;4;Schiller Petr;32;PaS;NSJ;28;2,58;1
4;Plzeòskı;5;Pelák Vladimír;50;PaS;DS;22;2,02;1
4;Plzeòskı;6;Plocarová Alena;49;PaS;BEZPP;23;2,12;1
4;Plzeòskı;7;Sadovskı Ladislav;42;PaS;BEZPP;20;1,84;1
4;Plzeòskı;8;Bursa Petr;41;PaS;BEZPP;11;1,01;1
4;Plzeòskı;9;Pašek František;28;PaS;BEZPP;9;0,83;1
4;Plzeòskı;10;Michl Martin;32;PaS;BEZPP;27;2,49;1
4;Plzeòskı;11;Fiala Martin;33;PaS;BEZPP;15;1,38;1
4;Plzeòskı;12;Harang Karel;32;PaS;BEZPP;12;1,1;1
4;Plzeòskı;13;Øeøichová Jindøiška;41;PaS;BEZPP;19;1,75;1
4;Plzeòskı;14;Zavadil Martin;38;PaS;BEZPP;8;0,73;1
4;Plzeòskı;15;Tolarová Gabriela;23;PaS;BEZPP;24;2,21;1
5;Karlovarskı;1;Blaško Jan;48;PaS;DS;31;7,67;1
5;Karlovarskı;2;Pavlovèín Jan;32;PaS;NSJ;18;4,45;1
5;Karlovarskı;3;Kertis Milan;50;PaS;BEZPP;12;2,97;1
5;Karlovarskı;4;Kotábová Alena;25;PaS;BEZPP;25;6,18;1
5;Karlovarskı;5;Kubín Kamil;28;PaS;DS;8;1,98;1
5;Karlovarskı;6;Lomickı Vladislav;42;PaS;BEZPP;26;6,43;1
5;Karlovarskı;7;Procházka Tomáš;25;PaS;BEZPP;21;5,19;1
6;Ústeckı;1;Tùma Ladislav;45;PaS;DS;61;4,39;1
6;Ústeckı;2;Èervenka Miroslav;50;PaS;NSJ;65;4,68;1
6;Ústeckı;3;Burger Martin;29;PaS;NSJ;41;2,95;1
6;Ústeckı;4;Kotáb Petr;30;PaS;DS;39;2,81;1
6;Ústeckı;5;Bednáø Jaroslav;30;PaS;BEZPP;27;1,94;1
6;Ústeckı;6;Èerník Petr;56;PaS;BEZPP;15;1,08;1
6;Ústeckı;7;Karták Ondøej;32;PaS;BEZPP;18;1,29;1
6;Ústeckı;8;Èadílková Dagmar;51;PaS;BEZPP;20;1,44;1
6;Ústeckı;9;Lipskı Jiøí;36;PaS;NSJ;23;1,65;1
6;Ústeckı;10;Baèík Rudolf;54;PaS;DS;37;2,66;1
6;Ústeckı;11;Benc Jen;29;PaS;NSJ;19;1,36;1
6;Ústeckı;12;Samšinák Ivan;27;PaS;DS;12;0,86;1
6;Ústeckı;13;Doubrava Jaroslav;44;PaS;NSJ;12;0,86;1
6;Ústeckı;14;Pešák Jiøí;41;PaS;BEZPP;17;1,22;1
6;Ústeckı;15;Komùrka Petr;44;PaS;BEZPP;16;1,15;1
6;Ústeckı;16;Levá Eva;67;PaS;DS;15;1,08;1
6;Ústeckı;17;Jedlièka Pavel;55;PaS;DS;14;1;1
6;Ústeckı;18;Èejka Jaromír;47;PaS;BEZPP;37;2,66;1
6;Ústeckı;19;Kypus Zdenìk;50;PaS;BEZPP;9;0,64;1
6;Ústeckı;20;ák Petr;52;PaS;BEZPP;27;1,94;1
6;Ústeckı;21;Vostøel Petr;27;PaS;BEZPP;21;1,51;1
6;Ústeckı;22;Holeèek Vlastimil;61;PaS;BEZPP;12;0,86;1
6;Ústeckı;23;Šesták Michal;29;PaS;BEZPP;16;1,15;1
6;Ústeckı;24;Oplt Petr;33;PaS;BEZPP;8;0,57;1
6;Ústeckı;25;Kadlec Otakar;60;PaS;BEZPP;1;0,07;1
6;Ústeckı;26;Krolák Jan;50;PaS;BEZPP;8;0,57;1
7;Libereckı;1;Nestler Jindøich;30;PaS;DS;32;6,95;1
7;Libereckı;2;Nedvídek Miroslav;75;PaS;RSZML;12;2,6;1
7;Libereckı;3;Kecl Jaroslav;27;PaS;BEZPP;12;2,6;1
7;Libereckı;4;Novotná Soòa;37;PaS;BEZPP;37;8,04;1
7;Libereckı;5;Dobiáš Marián;34;PaS;BEZPP;10;2,17;1
