nomPartyNumber,nomParty,listOrder,name1,name2,acadTitle,age,occupation,residency,valid,name
3,SDĽ,103,Karol,Vytykač,JUDr.,53,právnik,Piešťany,1,Karol Vytykač
3,SDĽ,104,Jozef,Maceják,Mgr.,53,živnostník,Bratislava,1,Jozef Maceják
3,SDĽ,105,Blažej,Béda,,57,finančný poradca,Sečovce,1,Blažej Béda
3,SDĽ,106,Rudolf,Senaj,Ing.,37,manažér,Košice,1,Rudolf Senaj
3,SDĽ,107,Viliam,Kostrab,Bc.,26,podnikateľ,Sabinov,1,Viliam Kostrab
3,SDĽ,108,Anna,Lešková,,46,zdravotná sestra,Prešov,1,Anna Lešková
3,SDĽ,109,Ľubomír,Kollárik,RSDr.,67,dôchodca,Liptovský Mikuláš,1,Ľubomír Kollárik
3,SDĽ,110,Milan,Skonc,,47,živnostník,Prievidza,1,Milan Skonc
3,SDĽ,111,Milan,Beljanský,Ing.,69,dôchodca,Kolačno,1,Milan Beljanský
3,SDĽ,112,Marian,Papp,,38,živnostník,Dunajská Streda,1,Marian Papp
3,SDĽ,113,Mária,Sáková,Bc.,31,podnikateľka v oblasti dopravy,Piešťany,1,Mária Sáková
3,SDĽ,114,Róbert,Horúcka,Ing.,27,technik,Bučany,1,Róbert Horúcka
3,SDĽ,115,Viera,Janová,,55,podnikateľka,Sobrance,1,Viera Janová
3,SDĽ,116,Henrich,Sorger,,39,mestský policajt,Zlatá Baňa,1,Henrich Sorger
3,SDĽ,117,Mikuláš,Muri,,32,masér,Levoča,1,Mikuláš Muri
3,SDĽ,118,Veronika,Vachová,Bc.,28,zdravotná sestra,Martin,1,Veronika Vachová
3,SDĽ,119,Branislav,Lajčák,Mgr.,28,právnik,Poprad,1,Branislav Lajčák
3,SDĽ,120,Ondrej,Molnár,Ing.,56,ekonóm,Handlová,1,Ondrej Molnár
3,SDĽ,121,Štefan,Mikloško,Mgr.,60,výsluhový dôchodca,Hokovce,1,Štefan Mikloško
3,SDĽ,122,Žaneta,Glezgová,,33,živnostníčka,Dunajská Streda,1,Žaneta Glezgová
3,SDĽ,123,Jaroslav,Varecha,doc. Ing. PhD.,48,konateľ,Polomka,1,Jaroslav Varecha
3,SDĽ,124,Halina,Štuková,Ing.,52,ekonómka,Bratislava,1,Halina Štuková
3,SDĽ,125,Marian,Kertész,,58,stavebný technik,Ruskov,1,Marian Kertész
3,SDĽ,126,Matej,Kubalák,,29,výkonný riaditeľ spoločnosti,Bratislava,1,Matej Kubalák
3,SDĽ,127,Svätopluk,Kusala,MUDr. CSc.,70,dôchodca,Lehnice,1,Svätopluk Kusala
3,SDĽ,128,Michal,Cverčko,,25,automechanik,Veľké Ozorovce,1,Michal Cverčko
3,SDĽ,129,Danka,Kleinová,,25,predavačka,Iliašovce,1,Danka Kleinová
3,SDĽ,130,Pavel,Štefančík,JUDr.,52,externý právny poradca,Banská Bystrica,1,Pavel Štefančík
3,SDĽ,131,Jozef,Kotvan,,65,ekonóm,Bratislava,1,Jozef Kotvan
3,SDĽ,132,Jozef,Dúha,RNDr. PhD.,66,vysokoškolský učiteľ,Bratislava,1,Jozef Dúha
3,SDĽ,133,Ľuboš,Tuleja,,25,kuchár,Pezinok,1,Ľuboš Tuleja
3,SDĽ,134,Maria,Jurovcová,,47,predavačka,Bytča,1,Maria Jurovcová
3,SDĽ,135,Martin,Valo,,47,manažér galérie,Piešťany,1,Martin Valo
3,SDĽ,136,Pavel,Picha,,40,robotník,Poprad,1,Pavel Picha
3,SDĽ,137,Dalibor,Spinler,,36,elektromechanik,Sabinov,1,Dalibor Spinler
3,SDĽ,138,Juraj,Meisel,,64,dôchodca,Hurbanovo,1,Juraj Meisel
3,SDĽ,139,Zdenek,Jasaň,,53,živnostník,Poproč,1,Zdenek Jasaň
3,SDĽ,140,Milan,Lagin,Ing.,38,manažér komodít,Horná Súča,1,Milan Lagin
3,SDĽ,141,Ján,Čipčovský,,63,dôchodca,Bardejov,1,Ján Čipčovský
3,SDĽ,142,Daniela,Dlašková,,58,invalidná dôchodkyňa,Trenčín,1,Daniela Dlašková
3,SDĽ,143,Matej,Čáp,,22,študent,Bratislava,1,Matej Čáp
3,SDĽ,144,Rastislav,Fabšo,Ing.,36,ekonóm,Považská Bystrica,1,Rastislav Fabšo
3,SDĽ,145,Anna,Hučková,,48,robotníčka,Trnava,1,Anna Hučková
3,SDĽ,146,Jozef,Koreň,,60,reštaurátor,Hurbanovo,1,Jozef Koreň
3,SDĽ,147,Vladimír,Čelko - Mikluščin,,59,nezamestnaný,Jatov,1,Vladimír Čelko - Mikluščin
3,SDĽ,148,Martina,Púchla,,32,odborná referentka,Trnava,1,Martina Púchla
3,SDĽ,149,Anežka,Havašová,Bc.,33,pedagogička,Lučenec,1,Anežka Havašová
3,SDĽ,150,Francesco,Porada,Bc.,27,model,Lučenec,1,Francesco Porada
4,SNS,1,Ján,Slota,Ing.,58,poslanec NR SR,Žilina,1,Ján Slota
4,SNS,2,Andrej,Danko,JUDr.,37,advokát,Miloslavov,1,Andrej Danko
4,SNS,3,Rafael,Rafaj,Mgr.,52,poslanec NR SR,Bratislava,1,Rafael Rafaj
4,SNS,4,Ján,Mikolaj,prof. Ing. CSc.,58,univerzitný profesor,Žilina,2,Ján Mikolaj
4,SNS,5,Ján,Ikrényi,JUDr.,59,advokát,Štúrovo,1,Ján Ikrényi
4,SNS,6,Štefan,Zelník,MUDr.,57,chirurg,Žilina,1,Štefan Zelník
4,SNS,7,Peter,Petko,Mgr. Ing.,58,riaditeľ,Spišská Nová Ves,1,Peter Petko
4,SNS,8,Milada,Belásová,Bc.,50,manažérka,Považská Bystrica,1,Milada Belásová
4,SNS,9,Milan,Frič,,46,podnikateľ,Liptovské Sliače,1,Milan Frič
4,SNS,10,Miroslav,Jureňa,Ing.,57,manažér,Gbely,1,Miroslav Jureňa
4,SNS,11,Roman,Stopka,Mgr.,43,riaditeľ,Trenčín,1,Roman Stopka
4,SNS,12,Peter,Pamula,,41,riaditeľ,Dobšiná,1,Peter Pamula
4,SNS,13,Adrián,Kucek,JUDr.,33,advokát,Bratislava,1,Adrián Kucek
4,SNS,14,Marek,Massay,Mgr.,37,podnikateľ,Zálesie,1,Marek Massay
4,SNS,15,Miroslav,Gabriš,PaedDr.,53,obchodný riaditeľ,Trenčín,1,Miroslav Gabriš
4,SNS,16,Robert,Zwinger,Ing.,32,finančný manažér,Stupava,1,Robert Zwinger
4,SNS,17,Marian,Bednár,,57,súkromný podnikateľ,Nové Zámky,1,Marian Bednár
4,SNS,18,Dušan,Švantner,Ing.,65,poslanec NR SR,Brezno,1,Dušan Švantner
4,SNS,19,Pavel,Kapusta,Mgr.,42,novinár - šéfredaktor,Bratislava,1,Pavel Kapusta
4,SNS,20,Marek,Uram,,37,športovec,Bratislava,1,Marek Uram
4,SNS,21,Cyril,Leško,Mgr.,60,manažér,Prešov,1,Cyril Leško
4,SNS,22,Magdaléna,Kuciaňová,JUDr.,55,advokátka,Moravany nad Váhom,1,Magdaléna Kuciaňová
4,SNS,23,Daniel,Klačko,MUDr.,58,lekár,Žilina,1,Daniel Klačko
4,SNS,24,Emil,Vestenický,Ing. genmjr. v.v.,63,dôchodca,Trenčín,1,Emil Vestenický
4,SNS,25,Slavomír,Kupka,,33,vedúci ochrany objektov,Čadca,1,Slavomír Kupka
4,SNS,26,Peter,Kováčik,PhDr. CSc.,63,sociológ,Bratislava,1,Peter Kováčik
4,SNS,27,Jaroslav,Vaľo,Bc.,50,technicko-hospodársky pracovník,Malčice,1,Jaroslav Vaľo
4,SNS,28,Ján,Sitek,Ing.,55,technik,Podbiel,1,Ján Sitek
4,SNS,29,Pavol,Kleban,Ing.,32,SZČO,Ľubotice,1,Pavol Kleban
4,SNS,30,Jaroslav,Pecho,RNDr.,52,chemik,Rajec,1,Jaroslav Pecho
4,SNS,31,Štefan,Klimek,,31,podnikateľ,Myjava,1,Štefan Klimek
4,SNS,32,Milan,Ďurica,,65,technik,Stropkov,1,Milan Ďurica
4,SNS,33,Dušan,Pinčík,,55,starosta,Bytča,1,Dušan Pinčík
4,SNS,34,Dušan,Lauko,,52,starosta,Liptovská Štiavnica,1,Dušan Lauko
4,SNS,35,Miloslav,Horka,,44,podnikateľ,Nitra,1,Miloslav Horka
4,SNS,36,Milan,Petrla,Ing.,48,podnikateľ,Brezno,1,Milan Petrla
4,SNS,37,Branislav,Neslušan,,40,manažér,Kysucké Nové Mesto,1,Branislav Neslušan
4,SNS,38,Tomáš,Zolovčík,Mgr.,36,vedúci stravovacej prevádzky,Košice,1,Tomáš Zolovčík
4,SNS,39,Rudolf,Urbanovič,Ing.,51,manažér,Liptovský Mikuláš,1,Rudolf Urbanovič
4,SNS,40,Stanislav,Gaľa,Bc.,48,živnostník,Michalovce,1,Stanislav Gaľa
4,SNS,41,Branislav,Ondruška,Bc.,27,študent VŠ,Handlová,1,Branislav Ondruška
4,SNS,42,Jakub,Gajdošík,Bc.,27,manažér,Banská Bystrica,1,Jakub Gajdošík
4,SNS,43,Ján,Havránek,Ing.,71,elektrotechnický inžinier,Bratislava,1,Ján Havránek
4,SNS,44,Marián,Vojtko,Ing.,54,poľnohospodársky inžinier,Kamenica nad Cirochou,1,Marián Vojtko
4,SNS,45,Ján,Olejník,PaedDr.,56,vedúci oddelenia MÚ,Spišská Nová Ves,1,Ján Olejník
4,SNS,46,Peter,Košťál,Ing. PhD.,33,projektant,Nitra,1,Peter Košťál
4,SNS,47,Jozef,Múdry,Bc.,56,majster odbornej výchovy,Moldava nad Bodvou,1,Jozef Múdry
4,SNS,48,Miroslav,Magdech,Bc.,25,súkromný podnikateľ,Považská Bystrica,1,Miroslav Magdech
4,SNS,49,Milan,Mlynár,Bc.,37,starosta,Gočovo,1,Milan Mlynár
4,SNS,50,Stanislav,Kmec,,46,manažér - živnostník,Snežnica,1,Stanislav Kmec
4,SNS,51,Jozef,Gurecka,Ing.,51,riaditeľ súkromnej firmy,Spišská Stará Ves,1,Jozef Gurecka
4,SNS,52,Ľudovít,Ružinský,Ing.,53,projektový inžinier,Rakovec nad Ondavou,1,Ľudovít Ružinský
4,SNS,53,Dušan,Považan,Ing.,59,stredoškolský učiteľ,Martin,1,Dušan Považan
4,SNS,54,Marián,Lukáč,Ing.,55,technik,Sobrance,1,Marián Lukáč
4,SNS,55,Stanislav,Fukas,MUDr.,54,lekár,Tvrdošín,1,Stanislav Fukas
4,SNS,56,Peter,Urbanec,Bc.,33,zdravotnícky záchranár,Topoľčany,1,Peter Urbanec
4,SNS,57,Miroslav,Brincko,Bc.,50,inšpektor BOZP,Levoča,1,Miroslav Brincko
4,SNS,58,Anton,Moravčík,,57,technik,Bratislava,1,Anton Moravčík
4,SNS,59,Peter,Horňák,Ing.,41,riaditeľ firmy,Trenčín,1,Peter Horňák
4,SNS,60,Veronika,Brijová,Mgr.,31,živnostníčka,Poprad,1,Veronika Brijová
4,SNS,61,Mário,Maruška,Mgr.,36,podnikateľ,Nová Baňa,1,Mário Maruška
4,SNS,62,Ivan,Lorenc,Ing.,48,konateľ spoločnosti,Skalica,1,Ivan Lorenc
4,SNS,63,Erik,Gemzický,Ing. PhD.,29,technický manažér,Ľubeľa,1,Erik Gemzický
4,SNS,64,Miroslava,Hladká,,41,podnikateľka,Zálesie,1,Miroslava Hladká
4,SNS,65,Ján,Gréner,Ing.,33,podnikateľ,Bratislava,1,Ján Gréner
4,SNS,66,Monika,Vargová,,49,SZČO,Čaňa,1,Monika Vargová
4,SNS,67,Michal,Lavrík,,37,podnikateľ,Dolný Kubín,1,Michal Lavrík
4,SNS,68,Elena,Trégerová,Ing.,45,živnostníčka,Močenok,1,Elena Trégerová
4,SNS,69,Andrej,Vaňo,Ing.,41,technik,Partizánske,1,Andrej Vaňo
4,SNS,70,Dušan,Haľko,,59,živnostník,Žalobín,1,Dušan Haľko
4,SNS,71,Jozef,Galbavý,,40,nákupca dreva,Dolná Strehová,1,Jozef Galbavý
4,SNS,72,Jozef,Štolc,,52,živnostník,Pezinok,1,Jozef Štolc
4,SNS,73,Dušan,Ďurej,,64,živnostník,Lubeník,1,Dušan Ďurej
4,SNS,74,Jaroslav,Chudý,,57,výsluhový dôchodca,Svinná,1,Jaroslav Chudý
4,SNS,75,Jozef,Dirga,Bc.,42,živnostník,Svidník,1,Jozef Dirga
4,SNS,76,Miroslav,Hurtoš,Ing. Mgr.,41,strojný inžinier,Stará Ľubovňa,1,Miroslav Hurtoš
4,SNS,77,Dušan,Macoszek,Ing.,54,tréner mládeže,Zvolen,1,Dušan Macoszek
4,SNS,78,Ivan,Ružička,Ing. Mgr.,46,súdny exekútor,Trnava,1,Ivan Ružička
4,SNS,79,Anna,Hromadíková,,52,ekonómka,Papradno,1,Anna Hromadíková
4,SNS,80,Ľubica,Melegová,,41,SZČO,Senica,1,Ľubica Melegová
4,SNS,81,Martin,Paták,,39,podnikateľ,Bratislava,1,Martin Paták
4,SNS,82,Margita,Fialová,,50,starostka,Veľké Kozmálovce,1,Margita Fialová
4,SNS,83,Matej,Líška,Ing.,26,podnikateľ,Divín,1,Matej Líška
4,SNS,84,Ján,Plencner,,61,prednosta OcÚ,Nálepkovo,1,Ján Plencner
4,SNS,85,Vladimír,Bálint,Ing.,63,podnikateľ,Martin,1,Vladimír Bálint
4,SNS,86,Jana,Uhrinová,Mgr.,54,pedagogická pracovníčka,Rimavská Sobota,1,Jana Uhrinová
4,SNS,87,Peter,Struňák,Mgr.,44,živnostník,Poltár,1,Peter Struňák
4,SNS,88,Emil,Macho,,58,poriečny,Medzilaborce,1,Emil Macho
4,SNS,89,Juraj,Džugan,,43,energoterapeut,Snina,1,Juraj Džugan
4,SNS,90,Michal,Žurav,Ing.,43,zamestanec verejnej správy,Žiar nad Hronom,1,Michal Žurav
4,SNS,91,Ladislav,Haluška,Ing.,43,informatik špecialista,Sabinov,1,Ladislav Haluška
4,SNS,92,Ivan,Bokor,,37,živnostník,Pečeňady,1,Ivan Bokor
4,SNS,93,Drahomír,Vorlíček,Ing.,38,lesný inžinier,Veľké Dvorníky,1,Drahomír Vorlíček
4,SNS,94,Peter,Grom,JUDr.,38,advokát,Bratislava,1,Peter Grom
4,SNS,95,Daniel,Jeluš,,64,dôchodca,Madunice,1,Daniel Jeluš
4,SNS,96,Anna,Piláriková,PaedDr.,63,pedagogička,Galanta,1,Anna Piláriková
4,SNS,97,Ján,Debnár,JUDr.,42,právnik,Očová,1,Ján Debnár
4,SNS,98,Stanislav,Čečko,Ing.,48,technik,Stropkov,1,Stanislav Čečko
4,SNS,99,Ľubomír,Bielik,,52,starosta,Bartošova Lehôtka,1,Ľubomír Bielik
4,SNS,100,Marián,Maleš,Bc.,23,študent VŠ,Stropkov,1,Marián Maleš
4,SNS,101,Pavel,Schwarz,,29,vedúci zásahovej jednotky,Bratislava,1,Pavel Schwarz
4,SNS,102,Peter,Vaľko,Mgr.,37,politológ,Košice,1,Peter Vaľko
4,SNS,103,Boris,Borovica,,27,SZČO,Prievidza,1,Boris Borovica
4,SNS,104,Michal,Kovalčík,Mgr.,24,historik,Vrbov,1,Michal Kovalčík
4,SNS,105,Vladimír,Burica,,38,podnikateľ,Turany,1,Vladimír Burica
4,SNS,106,Jaroslav,Božík,,59,živnostník,Jacovce,1,Jaroslav Božík
4,SNS,107,Marek,Rusiňák,Ing.,33,informatik,Oľšavica,1,Marek Rusiňák
4,SNS,108,Eduard,Markovič,Mgr.,50,živnostník,Poprad,1,Eduard Markovič
4,SNS,109,Zuzana,Masaryková,,36,obchodná zástupkyňa,Kotešová,1,Zuzana Masaryková
4,SNS,110,Andrej,Turzo,Ing.,35,konštruktér - projektant,Bratislava,1,Andrej Turzo
4,SNS,111,Jozef,Brtoš,,47,podnikateľ,Bziny,1,Jozef Brtoš
4,SNS,112,Ján,Štefánik,Ing.,45,lektor anglického a ruského jazyka,Šaľa,1,Ján Štefánik
4,SNS,113,Ľubomír,Vožňak,,55,živnostník,Livina,1,Ľubomír Vožňak
4,SNS,114,Ján,Jevín,Ing.,42,živnostník,Vranov nad Topľou,1,Ján Jevín
4,SNS,115,Marcel,Metes,Mgr.,31,podnikateľ,Pezinok,1,Marcel Metes
4,SNS,116,Miroslav,Kilik,,42,živnostník,Tornaľa,1,Miroslav Kilik
4,SNS,117,Ladislav,Mariš,,52,riaditeľ strediska služieb,Bánovce nad Bebravou,1,Ladislav Mariš
4,SNS,118,Antón,Rimák,,63,živnostník,Giraltovce,1,Antón Rimák
4,SNS,119,Ondrej,Dragošek,,57,nástrojár,Stará Ľubovňa,1,Ondrej Dragošek
4,SNS,120,Slavomír,Hanuska,PaedDr. Mgr.,37,riaditeľ cirkevného gymnázia,Zvolenská Slatina,1,Slavomír Hanuska
4,SNS,121,Dušan,Šúty,Ing.,51,technik SeVaK,Žilina,1,Dušan Šúty
4,SNS,122,Ľudmila,Račeková,,61,administratívna pracovníčka,Nitra,1,Ľudmila Račeková
4,SNS,123,Romana,Holická,,34,predavačka,Sekule,1,Romana Holická
4,SNS,124,Silvester,Minarovič,JUDr.,74,advokát,Bratislava,1,Silvester Minarovič
4,SNS,125,Juraj,Bosý,Bc.,43,technik,Nesluša,1,Juraj Bosý
4,SNS,126,Jaroslav,Kocan,Ing.,52,poľnohospodársky inžinier,Humenné,1,Jaroslav Kocan
4,SNS,127,Radoslav,Sivák,,31,zvárač Al,Krajné,1,Radoslav Sivák
4,SNS,128,Igor,Daško,,40,starosta,Kameničany,1,Igor Daško
4,SNS,129,Miroslav,Považan,Mgr.,58,pedagóg,Tlmače,1,Miroslav Považan
4,SNS,130,Zdenek,Repiský,,59,podnikateľ,Žarnovica,1,Zdenek Repiský
4,SNS,131,Ján,Mihálik,MUDr.,56,chirurg,Bratislava,1,Ján Mihálik
4,SNS,132,Michal,Demečko,Mgr.,61,učiteľ,Spišská Nová Ves,1,Michal Demečko
4,SNS,133,Maroš,Bujňák,,36,včelár,Brezovica,1,Maroš Bujňák
4,SNS,134,Slávka,Kramárová,PaedDr.,54,pedagogička,Sereď,1,Slávka Kramárová
4,SNS,135,Viktória,Gortová,,38,opatrovateľka,Mládzovo,1,Viktória Gortová
4,SNS,136,Ján,Kalafus,,44,podnikateľ,Nálepkovo,1,Ján Kalafus
4,SNS,137,Dušan,Šucháň,Ing.,58,SZČO,Rimavská Sobota,1,Dušan Šucháň
4,SNS,138,Adrian,Lašák,,42,konateľ firmy,Poltár,1,Adrian Lašák
4,SNS,139,Štefan,Fedorco,,62,dôchodca,Medzilaborce,1,Štefan Fedorco
4,SNS,140,Štefan,Bednárik,,59,technik,Bolešov,1,Štefan Bednárik
4,SNS,141,Marián,Krásny,,32,logistik,Šamorín,1,Marián Krásny
4,SNS,142,Jozef,Chabada,Bc.,23,študent VŠ,Považská Bystrica,1,Jozef Chabada
4,SNS,143,Ján,Zelník,,21,živnostník,Dolný Kubín,1,Ján Zelník
4,SNS,144,Roman,Gunár,Bc.,25,študent VŠ,Trenčín,1,Roman Gunár
4,SNS,145,Lukáš,Smolka,Bc.,25,študent VŠ,Dolný Kubín,1,Lukáš Smolka
4,SNS,146,Lukáš,Priščák,,21,študent VŠ,Prešov,1,Lukáš Priščák
4,SNS,147,Juraj,Janček,Mgr.,27,študent VŠ,Bohdanovce nad Trnavou,1,Juraj Janček
4,SNS,148,Miroslav,Šuňal,Bc.,39,odborný pracovník,Bratislava,1,Miroslav Šuňal
4,SNS,149,Dušan,Rajčan,,62,starosta,Stará Kremnička,1,Dušan Rajčan
4,SNS,150,Stanislav,Pánis,,62,ekonóm,Bratislava,1,Stanislav Pánis
5,OĽaNO,1,Martin,Mojžiš,doc. RNDr. PhD.,51,fyzik redaktor časopisu .týždeň,Bratislava,2,Martin Mojžiš
5,OĽaNO,2,Štefan,Bučko,doc. Mgr. art.,54,herec vysokoškolský pedagóg,Bratislava,2,Štefan Bučko
5,OĽaNO,3,Eva,Horváthová,prof. MUDr. PhD. MPH,37,lekárka - pediatrička VŠ profesorka,Bratislava,1,Eva Horváthová
5,OĽaNO,4,Miroslav,Kadúc,JUDr. Ing.,28,právnik ekonóm,Trnava,1,Miroslav Kadúc
5,OĽaNO,5,Mikuláš,Huba,prof. RNDr. CSc.,57,vedec ochranár,Bratislava,1,Mikuláš Huba
5,OĽaNO,6,Eugen,Korda,,62,novinár,Bratislava,2,Eugen Korda
5,OĽaNO,7,Helena,Mezenská,Mgr.,38,mediátorka spotrebiteľská ombudsmanka,Poprad,1,Helena Mezenská
5,OĽaNO,8,Peter,Pollák,Mgr. PhD.,38,vysokoškolský pedagóg,Levoča,1,Peter Pollák
5,OĽaNO,9,Alojz,Hlina,,41,manažér farmár aktivista,Bratislava,1,Alojz Hlina
5,OĽaNO,10,Ján,Mičovský,Ing. CSc.,57,lesník,Humenné,1,Ján Mičovský
5,OĽaNO,11,Richard,Vašečka,Mgr.,38,stredoškolský učiteľ lektor kresťanských spoločenstiev,Svederník,1,Richard Vašečka
5,OĽaNO,12,Štefan,Kuffa,PhDr.,50,riaditeľ Hospicu sv. Alžbety,Kežmarok,1,Štefan Kuffa
5,OĽaNO,13,Mária,Ritomská,JUDr.,52,právnička,Bratislava,1,Mária Ritomská
5,OĽaNO,14,Igor,Hraško,Ing.,39,tanečný pedagóg folklorista,Blatnica,1,Igor Hraško
5,OĽaNO,15,Janka,Šípošová,PhDr. CSc.,62,psychologička riaditeľka OZ Pomoc obetiam násilia,Bratislava,1,Janka Šípošová
5,OĽaNO,16,Pavel,Brunovský,prof. RNDr. DrSc.,77,matematik vysokoškolský profesor,Bratislava,2,Pavel Brunovský
5,OĽaNO,17,Daniela,Žuffová,Bc.,57,občianska aktivistka,Trenčín,1,Daniela Žuffová
5,OĽaNO,18,Ján,Košturiak,prof. Ing. PhD.,51,podnikateľ vysokoškolský pedagóg,Varín,1,Ján Košturiak
5,OĽaNO,19,Dagmar,Babčanová,Mgr.,65,diplomatka pedagogička,Nitra,2,Dagmar Babčanová
5,OĽaNO,20,Marek,Božík,,38,kníhkupec,Bardejov,1,Marek Božík
5,OĽaNO,21,Michal,Wiezik,Ing. PhD.,32,vysokoškolský pedagóg ekológ,Zvolen,1,Michal Wiezik
5,OĽaNO,22,Igor,Kmeťo,,54,slobodný umelec,Bratislava,1,Igor Kmeťo
5,OĽaNO,23,Peter,Vojtko,Ing.,58,poľnohospodársky inžinier,Kamenica nad Cirochou,1,Peter Vojtko
5,OĽaNO,24,Jozef,Plachý,Mgr.,63,podnikateľ atlét,Košice,1,Jozef Plachý
5,OĽaNO,25,Ivan,Hrdlička,Ing.,68,ekonóm futbalový tréner,Bratislava,1,Ivan Hrdlička
5,OĽaNO,26,Marek,Hořinka,Ing.,38,živnostník,Košice,1,Marek Hořinka
5,OĽaNO,27,Ján,Bencúr,RNDr.,61,biológ,Dolný Kubín,1,Ján Bencúr
5,OĽaNO,28,Gabriela,Mlsnová,Mgr. PhD.,42,športová pedagogička,Bratislava,1,Gabriela Mlsnová
5,OĽaNO,29,Andrej,Janco,MUDr.,54,lekár prezident SLÚŠ,Košice,1,Andrej Janco
5,OĽaNO,30,Ľudmila,Seppová,Ing.,45,živnostníčka,Bratislava,1,Ľudmila Seppová
5,OĽaNO,31,Jozef,Beňuška,PaedDr. PhD.,52,učiteľ,Martin,1,Jozef Beňuška
5,OĽaNO,32,Vladimír,Falat,Ing. arch.,56,architekt predseda Slovenského zväzu chovateľov,Prievidza,1,Vladimír Falat
5,OĽaNO,33,Igor,Kňazovický,Mgr.,50,prezident Asociácie organizácií občanov so zdrav. postihnutím,Vranov nad Topľou,1,Igor Kňazovický
5,OĽaNO,34,Radovan,Bránik,,41,výkonný riaditeľ n.o. Modrý anjel,Pečeňady,2,Radovan Bránik
5,OĽaNO,35,Juraj,Kukla,,59,elektrotechnik živnostník,Brunovce,1,Juraj Kukla
5,OĽaNO,36,Zdenko,Šramko,,54,podnikateľ dobrovoľník horskej služby,Mýto pod Ďumbierom,1,Zdenko Šramko
5,OĽaNO,37,Vanda,Rybanská,Ing.,43,občianska aktivistka,Dunajská Lužná,1,Vanda Rybanská
5,OĽaNO,38,Radomír,Kizek,,35,obchodný zástupca,Prešov,1,Radomír Kizek
5,OĽaNO,39,Anton,Mihálik,,44,finančný poradca,Voznica,1,Anton Mihálik
5,OĽaNO,40,Peter,Laťák,Mgr.,34,psychológ starosta,Babín,1,Peter Laťák
5,OĽaNO,41,Ladislav,Struhár,Ing. arch.,60,architekt,Galanta,1,Ladislav Struhár
5,OĽaNO,42,Marta,Ivanová,Mgr.,47,predsedníčka Slovenskej asociácie upratovania a čistenia,Bratislava,1,Marta Ivanová
5,OĽaNO,43,Marek,Kažimír,JUDr.,41,štátny zamestnanec,Košice,1,Marek Kažimír
5,OĽaNO,44,Milan,Kuriak,,41,podnikateľ v cestovnom ruchu a gastronómii,Tvrdošín,1,Milan Kuriak
5,OĽaNO,45,Jozef,Tekeli,JUDr.,27,vysokoškolský pedagóg,Bijacovce,1,Jozef Tekeli
5,OĽaNO,46,Ľubomír,Bechný,Ing.,49,živnostník,Žilina,1,Ľubomír Bechný
5,OĽaNO,47,Ľuboš,Babarík,Ing.,54,riaditeľ spoločnosti,Bojnice,1,Ľuboš Babarík
5,OĽaNO,48,Richard,Medal,Mgr.,47,živnostník ochranár,Trenčín,1,Richard Medal
5,OĽaNO,49,Juraj,Padač,PhDr.,41,dopravný expert,Trnava,1,Juraj Padač
5,OĽaNO,50,Pavol,Kuspan,JUDr.,31,právnik starosta,Jaklovce,2,Pavol Kuspan
5,OĽaNO,51,Mária,Homolová,PhDr. ThDr. PhD.,53,klinická psychologička,Priechod,1,Mária Homolová
5,OĽaNO,52,Peter,Halušťok,,37,manažér,Košice,1,Peter Halušťok
5,OĽaNO,53,Bohuslav,Beňo,JUDr.,61,právnik,Veľký Krtíš,1,Bohuslav Beňo
5,OĽaNO,54,Marián,Šarkőzy,,40,chemik - operátor,Bratislava,2,Marián Šarkőzy
5,OĽaNO,55,Rastislav,Ďurove,JUDr.,33,právnik,Pezinok,1,Rastislav Ďurove
5,OĽaNO,56,Vladimir,Valko,,47,obchodný riaditeľ,Malinovo,1,Vladimir Valko
5,OĽaNO,57,Matúš,Bischof,Mgr.,32,učiteľ,Rožňava,2,Matúš Bischof
5,OĽaNO,58,Ľubica,Gurišová,Mgr.,38,učiteľka,Levice,1,Ľubica Gurišová
5,OĽaNO,59,Jozef,Komár,Ing.,49,konateľ obchodnej spoločnosti,Radatice,1,Jozef Komár
5,OĽaNO,60,Albert,Otruba,Ing. PhD.,48,manažér,Bratislava,1,Albert Otruba
5,OĽaNO,61,Cecília,Sinayová,Mgr.,38,referentka,Prešov,1,Cecília Sinayová
5,OĽaNO,62,Zoltán,Horváth,PhDr.,48,mediátor,Gemerská Panica,1,Zoltán Horváth
5,OĽaNO,63,Ivan,Baláž,Mgr. PhD.,33,vysokoškolský pedagóg spisovateľ,Prešov,1,Ivan Baláž
5,OĽaNO,64,Branislav,Škripek,Mgr.,41,evanjelizátor prekladateľ,Budmerice,1,Branislav Škripek
5,OĽaNO,65,Miroslav,Slavík,,54,technik,Prešov,1,Miroslav Slavík
5,OĽaNO,66,Štefan,Mesároš,Ing. PhD.,49,konzultant,Bratislava,1,Štefan Mesároš
5,OĽaNO,67,Iveta,Záremská,,64,technička ekonómka,Banská Bystrica,1,Iveta Záremská
5,OĽaNO,68,Stanislav,Jurko,Ing.,68,pedagóg,Košice,2,Stanislav Jurko
5,OĽaNO,69,Róbert,Papp,,30,hudobník,Bratislava,1,Róbert Papp
5,OĽaNO,70,Peter,Blaščák,Ing.,29,obchodný zástupca,Košice,1,Peter Blaščák
5,OĽaNO,71,Ingrid,Vanerková,Ing.,47,stavebná inžinierka,Bratislava,1,Ingrid Vanerková
