;X;again;party1;party2;year1;loyal;switch;minor1;switchMiMa;switchMiMi;switchMaMa;switchMaMi;new2;mp
3342;3342;KotouËkov· Jana;SZR;SZ;2006;0;1;1;0;1;0;0;0;0
3343;3343;P˝rek Hubert;SZR;Suveren.;2006;0;1;1;0;1;0;0;1;0
3344;3344;Orel Ladislav;SZR;Suveren.;2006;0;1;1;0;1;0;0;1;0
3345;3345;Hatlapatkov· VladimÌra;SZR;Suveren.;2006;0;1;1;0;1;0;0;1;0
3346;3346;Stejskal VladimÌr;SZR;Suveren.;2006;0;1;1;0;1;0;0;1;0
3347;3347;Kunetek Miloslav;SZR;Suveren.;2006;0;1;1;0;1;0;0;1;0
3348;3348;BÌlsk· Jitka;SZR;Suveren.;2006;0;1;1;0;1;0;0;1;0
3349;3349;äimËÌk Pavel;SZR;Suveren.;2006;0;1;1;0;1;0;0;1;0
3350;3350;Horniakov· Alena;SZR;Suveren.;2006;0;1;1;0;1;0;0;1;0
3351;3351;H·jek V·clav;SZR;Suveren.;2006;0;1;1;0;1;0;0;1;0
3352;3352;Vavrincov· M·ria;SZR;Suveren.;2006;0;1;1;0;1;0;0;1;0
3353;3353;Hamersk˝ Milan;LiRA;LIB;2006;0;1;1;0;1;0;0;1;0
3354;3354;Kalensk˝ Luk·ö;LiRA;LIB;2006;0;1;1;0;1;0;0;1;0
3355;3355;Pilous Derek;LiRA;LIB;2006;0;1;1;0;1;0;0;1;0
3356;3356;Sedl·Ëek Marek;LiRA;SvobodnÌ;2006;0;1;1;0;1;0;0;1;0
3357;3357;BahnÌk Petr;PaS;SvobodnÌ;2006;0;1;1;0;1;0;0;1;0
3358;3358;Pet¯ivalsk˝ Ji¯Ì;PaS;DSSS;2006;0;1;1;0;1;0;0;1;0
3359;3359;Kindler Kryötof;PaS;SvobodnÌ;2006;0;1;1;0;1;0;0;1;0
3360;3360;HanzlÌËkov· Jana;PaS;KONS;2006;0;1;1;0;1;0;0;1;0
3361;3361;Valeö Petr;PaS;SvobodnÌ;2006;0;1;1;0;1;0;0;1;0
3362;3362;Ho¯ejö Luboö;PaS;DSSS;2006;0;1;1;0;1;0;0;1;0
3363;3363;VrtÌk Jan;PaS;SvobodnÌ;2006;0;1;1;0;1;0;0;1;0
3364;3364;KohlÌk Frantiöek;PaS;SvobodnÌ;2006;0;1;1;0;1;0;0;1;0
3365;3365;Chvorinov Michal;PaS;SvobodnÌ;2006;0;1;1;0;1;0;0;1;0
3366;3366;ätÏp·nek Ji¯Ì;PaS;DSSS;2006;0;1;1;0;1;0;0;1;0
3367;3367;Hamet Tom·ö;PaS;SvobodnÌ;2006;0;1;1;0;1;0;0;1;0
3368;3368;Mr˙z Jaroslav;PaS;DSSS;2006;0;1;1;0;1;0;0;1;0
3369;3369;Prok˘pek V·clav;PaS;DSSS;2006;0;1;1;0;1;0;0;1;0
3370;3370;Schiller Petr;PaS;SvobodnÌ;2006;0;1;1;0;1;0;0;1;0
3371;3371;Pel·k VladimÌr;PaS;DSSS;2006;0;1;1;0;1;0;0;1;0
3372;3372;Plocarov· Alena;PaS;DSSS;2006;0;1;1;0;1;0;0;1;0
3373;3373;Bursa Petr;PaS;DSSS;2006;0;1;1;0;1;0;0;1;0
3374;3374;Michl Martin;PaS;DSSS;2006;0;1;1;0;1;0;0;1;0
3375;3375;ÿe¯ichov· Jind¯iöka;PaS;DSSS;2006;0;1;1;0;1;0;0;1;0
3376;3376;Tolarov· Gabriela;PaS;DSSS;2006;0;1;1;0;1;0;0;1;0
3377;3377;Blaöko Jan;PaS;DSSS;2006;0;1;1;0;1;0;0;1;0
3378;3378;»ervenka Miroslav;PaS;SvobodnÌ;2006;0;1;1;0;1;0;0;1;0
3379;3379;Burger Martin;PaS;SvobodnÌ;2006;0;1;1;0;1;0;0;1;0
3380;3380;Kot·b Petr;PaS;DSSS;2006;0;1;1;0;1;0;0;1;0
3381;3381;Lipsk˝ Ji¯Ì;PaS;SvobodnÌ;2006;0;1;1;0;1;0;0;1;0
3382;3382;Doubrava Jaroslav;PaS;SvobodnÌ;2006;0;1;1;0;1;0;0;1;0
3383;3383;»ejka JaromÌr;PaS;DSSS;2006;0;1;1;0;1;0;0;1;0
3384;3384;é·k Petr;PaS;SvobodnÌ;2006;0;1;1;0;1;0;0;1;0
3385;3385;Vost¯el Petr;PaS;SvobodnÌ;2006;0;1;1;0;1;0;0;1;0
3386;3386;Nestler Jind¯ich;PaS;DSSS;2006;0;1;1;0;1;0;0;1;0
3387;3387;Novotn· SoÚa;PaS;DSSS;2006;0;1;1;0;1;0;0;1;0
3388;3388;Vandas Tom·ö;PaS;DSSS;2006;0;1;1;0;1;0;0;1;0
3389;3389;Kot·b Pavel;PaS;DSSS;2006;0;1;1;0;1;0;0;1;0
3390;3390;Sedlisk· M·ria;PaS;DSSS;2006;0;1;1;0;1;0;0;1;0
3391;3391;Jir·sek VladimÌr;PaS;DSSS;2006;0;1;1;0;1;0;0;1;0
3392;3392;VÌtkov· Olga;PaS;DSSS;2006;0;1;1;0;1;0;0;1;0
3393;3393;K¯iv·nek Josef;PaS;DSSS;2006;0;1;1;0;1;0;0;1;0
3394;3394;Proch·zka AntonÌn;PaS;SvobodnÌ;2006;0;1;1;0;1;0;0;1;0
3395;3395;Valterov· VÏra;NEZ;Suveren.;2006;0;1;1;0;1;0;0;1;0
3396;3396;KuËera ZdenÏk;NEZ;SPOZ;2006;0;1;1;0;1;0;0;1;0
3397;3397;Vinick˝ Ivan;NEZ;»SSD;2006;0;1;1;1;0;0;0;0;0
3398;3398;Doubkov· Petra;NEZ;SPOZ;2006;0;1;1;0;1;0;0;1;0
3399;3399;Filipov· Alena;NEZ;Suveren.;2006;0;1;1;0;1;0;0;1;0
3400;3400;Duöek AntonÌn;NEZ;M;2006;0;1;1;0;1;0;0;0;0
3401;3401;NÏmeËkov· Jana;NEZ;TOP 09;2006;0;1;1;1;0;0;0;1;0
3402;3402;KoleËk·¯ov· Blanka;NEZ;TOP 09;2006;0;1;1;1;0;0;0;1;0
3403;3403;Hronec Ivan;NEZ;Suveren.;2006;0;1;1;0;1;0;0;1;0
3404;3404;Pecka Milan;NEZ;ODS;2006;0;1;1;1;0;0;0;0;0
3405;3405;œurica Otto;NEZ;Suveren.;2006;0;1;1;0;1;0;0;1;0
3406;3406;Srb V·clav;K»;K»;2006;1;0;1;0;0;0;0;0;0
3407;3407;JenËek Jind¯ich;K»;K»;2006;1;0;1;0;0;0;0;0;0
3408;3408;Lieberzeit Michal;K»;K»;2006;1;0;1;0;0;0;0;0;0
3409;3409;Peöek Ji¯Ì Pavel;K»;KONS;2006;0;1;1;0;1;0;0;1;0
3410;3410;Kr·tk˝ Petr;K»;K»;2006;1;0;1;0;0;0;0;0;0
3411;3411;Drvota JaromÌr;K»;K»;2006;1;0;1;0;0;0;0;0;0
3412;3412;äubrt Ji¯Ì;K»;K»;2006;1;0;1;0;0;0;0;0;0
3413;3413;Koöek VÌtÏzslav;K»;K»;2006;1;0;1;0;0;0;0;0;0
3414;3414;M·cha SlavomÌr;K»;K»;2006;1;0;1;0;0;0;0;0;0
3415;3415;Proch·zka Pavel;K»;K»;2006;1;0;1;0;0;0;0;0;0
3416;3416;ÿepka ZdenÏk;K»;K»;2006;1;0;1;0;0;0;0;0;0
3417;3417;Kubeö Aleö;K»;K»;2006;1;0;1;0;0;0;0;0;0
3418;3418;Boûejovsk˝ Jan;K»;K»;2006;1;0;1;0;0;0;0;0;0
3419;3419;BenËok Michal;K»;K»;2006;1;0;1;0;0;0;0;0;0
3420;3420;JeûÌk Vlastimil;K»;K»;2006;1;0;1;0;0;0;0;0;0
3421;3421;Drnek Jan;K»;K»;2006;1;0;1;0;0;0;0;0;0
3422;3422;Brachtel Oto;K»;K»;2006;1;0;1;0;0;0;0;0;0
3423;3423;ämejkal Aleö;K»;K»;2006;1;0;1;0;0;0;0;0;0
3424;3424;Juriga Emil;K»;K»;2006;1;0;1;0;0;0;0;0;0
3425;3425;ämerda Daniel;K»;K»;2006;1;0;1;0;0;0;0;0;0
3426;3426;ämÌdov· R˘ûena;K»;K»;2006;1;0;1;0;0;0;0;0;0
3427;3427;MrzÌlek Jan;K»;KONS;2006;0;1;1;0;1;0;0;1;0
3428;3428;Holman Jakub;K»;KONS;2006;0;1;1;0;1;0;0;1;0
3429;3429;»Ìûek Ji¯Ì;K»;K»;2006;1;0;1;0;0;0;0;0;0
3430;3430;Veleck˝ Luboö;K»;K»;2006;1;0;1;0;0;0;0;0;0
3431;3431;Nohel Petr;K»;K»;2006;1;0;1;0;0;0;0;0;0
3432;3432;Hoffej Josef;K»;K»;2006;1;0;1;0;0;0;0;0;0
3433;3433;Novotn· Marie Klotilda;K»;K»;2006;1;0;1;0;0;0;0;0;0
3434;3434;Pej¯imovsk˝ Josef;K»;K»;2006;1;0;1;0;0;0;0;0;0
3435;3435;KoËarov· VÏra;K»;K»;2006;1;0;1;0;0;0;0;0;0
3436;3436;Pavlica Tom·ö;K»;KONS;2006;0;1;1;0;1;0;0;1;0
3437;3437;Hibsch David;K»;KONS;2006;0;1;1;0;1;0;0;1;0
3438;3438;Laud·t Frantiöek;ODS;TOP 09;2006;0;1;0;0;0;1;0;1;1
3439;3439;Dub Tom·ö;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3440;3440;Bratsk˝ Petr;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3441;3441;Benda Marek;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3442;3442;äùastn˝ Boris;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3443;3443;Novotn˝ ZbynÏk;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3444;3444;Rovan Daniel;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3445;3445;Mallotov· Helena;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3446;3446;Sl·mov· Kl·ra;ODS;Suveren.;2006;0;1;0;0;0;0;1;1;1
3447;3447;Sv·tek Jan;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3448;3448;Samkov· Alena;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3449;3449;Blaûek Frantiöek;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3450;3450;K·dner Tom·ö;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3451;3451;»ern· Jana;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3452;3452;VidÌm Jan;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3453;3453;Tlucho¯ Petr;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3454;3454;R·dl Aleö;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3455;3455;Bohatec Pavel;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3456;3456;JenÌk Miroslav;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3457;3457;Fuksa Ivan;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3458;3458;Nekoln˝ Jakub;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3459;3459;VanÏk Tom·ö;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3460;3460;Pajkrtov· Cecilie;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3461;3461;ätÏp·nek Daniel;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3462;3462;Egidov· Karla;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3463;3463;Pek·rek Roman;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3464;3464;äpika Jan;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3465;3465;Doktor Michal;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3466;3466;Bauer Jan;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3467;3467;DÏdiË Frantiöek;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3468;3468;P¯ÌvoznÌk Ladislav;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3469;3469;Bl·ha Jind¯ich;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3470;3470;PospÌöil Ji¯Ì;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3471;3471;Papeû Ji¯Ì;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3472;3472;VilÌmec Vladislav;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3473;3473;Dlouh˝ VladimÌr;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3474;3474;Hoöek Petr;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3475;3475;Mr·z Jaroslav;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3476;3476;Poduöka Jan;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3477;3477;änebergr Michal;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3478;3478;Patera Miloö;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3479;3479;Suk LubomÌr;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3480;3480;Bureö Jan;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3481;3481;Or·lek Luboö;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3482;3482;VodiËkov· Olga;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3483;3483;GandaloviË Petr;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3484;3484;äoltys VladimÌr;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3485;3485;Z·horsk˝ VladimÌr;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3486;3486;Kraus Tom·ö;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3487;3487;Hasil Tom·ö;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3488;3488;Mach ZdenÏk;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3489;3489;Krenick˝ ZdenÏk;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3490;3490;Dohnalov· Jana;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3491;3491;HornÌkov· ZdeÚka;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3492;3492;Kafka David;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3493;3493;Lhota ZdenÏk;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3494;3494;Kochan Jozef;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3495;3495;Proch·zka Miroslav;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3496;3496;MeËÌ¯ Martin;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3497;3497;Lib˝ Ladislav;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3498;3498;»epelka Ji¯Ì;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3499;3499;Petruöka Daniel;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3500;3500;Hruöka Vlastimil;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3501;3501;ätÏp·nek VÌtÏzslav;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3502;3502;Klodner Jaroslav;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3503;3503;NÏmcov· Miroslava;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3504;3504;Hink VladimÌr;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3505;3505;ämÌd Milan;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3506;3506;KafoÚkov· Simona;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3507;3507;éaloudek Stanislav;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3508;3508;Mencl V·clav;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3509;3509;Bartoö Walter;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3510;3510;äeich David;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3511;3511;Such·nek Pavel;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3512;3512;Sivera Frantiöek;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3513;3513;Hrbata Michael;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3514;3514;Filipi Dana;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3515;3515;Ber·nek Martin;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3516;3516;Ad·mek Petr;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3517;3517;Ryba VladimÌr;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3518;3518;Langer Ivan;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3519;3519;Krill Petr;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3520;3520;Fiala Radim;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3521;3521;Boh·Ë ZdenÏk;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3522;3522;NeËas Petr;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3523;3523;Plach˝ Jaroslav;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3524;3524;⁄lehla Tom·ö;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3525;3525;T·borsk· Iveta;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3526;3526;Pij·Ëek Jan;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3527;3527;TrËka Jan;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3528;3528;Hoza Roman;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3529;3529;Herentinov· PavlÌna;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3530;3530;JosefÌk Pavel;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3531;3531;Sklensk· Ji¯ina;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3532;3532;äindl·¯ Miroslav;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3533;3533;Krupka Jaroslav;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3534;3534;Molendov· Dagmar;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3535;3535;Nowak Libor;ODS;ODS;2006;1;0;0;0;0;0;0;0;1
3536;3536;JanË·lkov· Dagmar;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3537;3537;Piprekov· Helena;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3538;3538;BÏrsk˝ Kamil;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3539;3539;Bedna¯Ìk Karel;ODS;ODS;2006;1;0;0;0;0;0;0;0;0
3540;3540;Rath David;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3541;3541;Svoboda Miroslav;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3542;3542;äplÌchal Karel;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3543;3543;K¯eËek Stanislav;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3544;3544;Kal·bkov· Gabriela;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3545;3545;Polaneck˝ VladimÌr;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3546;3546;Koskuba Ji¯Ì;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3547;3547;Metelec Ji¯Ì;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3548;3548;Pubrdle Tom·ö;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3549;3549;Pech Jan;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3550;3550;Matonoha Drahoslav;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3551;3551;Urban Milan;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3552;3552;Dolejö Richard;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3553;3553;Ham·Ëek Jan;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3554;3554;Mazuchov· Lenka;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3555;3555;Sunkovsk˝ Petr;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3556;3556;KonÌËek Frantiöek;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3557;3557;Mocov· Dagmar;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3558;3558;Semer·d Marek;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3559;3559;éiûka Jan;»SSD;SPOZ;2006;0;1;0;0;0;0;1;1;0
3560;3560;Zemek V·clav;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3561;3561;Med¯ick· Dana;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3562;3562;Jand·k VÌtÏzslav;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3563;3563;Bohdalov· Vlasta;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3564;3564;KratochvÌle Karel;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3565;3565;Babor Jan;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3566;3566;Zeman Eduard;»SSD;SPOZ;2006;0;1;0;0;0;0;1;1;0
3567;3567;Loskotov· Marie;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3568;3568;Nov·k JaromÌr;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3569;3569;NÏmec Frantiöek;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3570;3570;Boöka Radek;»SSD;SPOZ;2006;0;1;0;0;0;0;1;1;0
3571;3571;äevËÌk Ji¯Ì;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3572;3572;Votava V·clav;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3573;3573;L·tka Jan;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3574;3574;älajs V·clav;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3575;3575;Emmerov· Milada;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3576;3576;FojtÌk Pavel;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3577;3577;Lang Karel;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3578;3578;Bauer Jaroslav;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3579;3579;äobr Jaroslav;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3580;3580;Fiala Jaroslav;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3581;3581;Berka ZdenÏk;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3582;3582;Brad·Ë Jaroslav;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3583;3583;Lebeda AntonÌn;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3584;3584;Hozmanov· Hana;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3585;3585;Paroubek Ji¯Ì;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3586;3586;Kr·kora Jaroslav;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3587;3587;Mertinov· Marcela;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3588;3588;Foldyna Jaroslav;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3589;3589;BÌlek VladimÌr;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3590;3590;Sinko Pavel;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3591;3591;ätejnar Radek;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3592;3592;Zapletal Cyril;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3593;3593;Ploc Pavel;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3594;3594;VanÏk Ji¯Ì;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3595;3595;Podzimek Jaroslav;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3596;3596;OrgonÌkov· Hana;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3597;3597;Lesensk· VladimÌra;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3598;3598;Bˆhnisch Robin;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3599;3599;T¯eöÚ·kov· Jana;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3600;3600;äklÌba Karel;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3601;3601;Les·k VladimÌr;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3602;3602;MareËek JaromÌr;»SSD;SPOZ;2006;0;1;0;0;0;0;1;1;0
3603;3603;äolc Jaroslav;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3604;3604;V·Úa Miroslav;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3605;3605;Zelenkov· Ladislava;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3606;3606;Souöek Miloslav;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3607;3607;Navr·tilov· Ludmila;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3608;3608;Neubauer V·clav;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3609;3609;é·Ëkov· JaromÌra;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3610;3610;Novotn˝ Milan;»SSD;SPOZ;2006;0;1;0;0;0;0;1;1;0
3611;3611;Ascherl Ji¯Ì;»SSD;SPOZ;2006;0;1;0;0;0;0;1;1;0
3612;3612;Tejkl Miroslav;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3613;3613;Bublan Frantiöek;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3614;3614;»ern˝ Karel;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3615;3615;Zgarba Petr;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3616;3616;Schling JaromÌr;»SSD;SPOZ;2006;0;1;0;0;0;0;1;1;0
3617;3617;DraËka Emil;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3618;3618;Luköa Pavel;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3619;3619;Kovanda Bohumil;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3620;3620;Vidl·kov· Alena;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3621;3621;Doleûal Jaroslav;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3622;3622;Sobotka Bohuslav;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3623;3623;Tejc Jeron˝m;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3624;3624;Haöek Michal;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3625;3625;OhlÌdal Ivan;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3626;3626;Petr˘ Ji¯Ì;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3627;3627;Skopal Ladislav;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3628;3628;H·jek Petr;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3629;3629;Altman Ji¯Ì;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3630;3630;SlavÌkov· Stanislava;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3631;3631;Sklen·k Roman;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3632;3632;Pet¯Ìk Ji¯Ì;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3633;3633;Vondr·kov· Radmila;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3634;3634;Ziegler Ji¯Ì;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;0
3635;3635;Kr·tk˝ Ji¯Ì;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
3636;3636;NÏmec Pavel;»SSD;»SSD;2006;1;0;0;0;0;0;0;0;1
